Product ID : 991 # of JPs covered : 1 : 87 : Energy, 
us_000568513,0.132531, 0.282632
us_000571176,0.132531, 0.283354
us_000530870,0.132531, 0.284890
us_000527095,0.132531, 0.284890
us_000478318,0.132531, 0.284890
us_000491415,0.132531, 0.284890
us_000593079,0.132531, 0.284890
us_000612512,0.132531, 0.284890
us_000395673,0.132531, 0.284890
us_000547804,0.132531, 0.284890
us_000593822,0.132531, 0.284890
us_000535277,0.132531, 0.284890
us_000547879,0.132531, 0.284890
us_000492966,0.132531, 0.284890
us_000592892,0.132531, 0.284951
us_000467905,0.132531, 0.287325
us_000493772,0.132531, 0.290537
us_000472039,0.132531, 0.293092
us_000486403,0.132531, 0.294672
us_000475492,0.132531, 0.300651
us_000559784,0.132531, 0.300722
us_000540373,0.132531, 0.303066
us_000567446,0.132531, 0.303582
us_000562320,0.132531, 0.325234
us_000497617,0.132531, 0.342577
us_000475986,0.132531, 0.347249
us_000592131,0.132531, 0.353346
us_000314140,0.132531, 0.370417
us_000274888,0.132531, 0.401607
us_000303158,0.132531, 0.402417
us_000507023,0.132531, 0.414491
us_000482010,0.132531, 0.421197
us_000571451,0.132531, 0.431362
us_000592620,0.132531, 0.477180
us_000489489,0.132531, 0.553166
us_000516242,0.132531, 0.572616
us_000508549,0.132531, 0.597396
us_000509054,0.132531, 0.700531
us_000579929,0.132531, 1.035860
us_000539364,0.132531, 1.550522
pr_000402070,0.115193, 0.000000
pr_000008423,0.115193, 0.000000
pr_000017534,0.115193, 0.000000
us_000526178,0.115193, 0.000026
us_000533449,0.115193, 0.000039
us_000527728,0.115193, 0.000108
us_000526133,0.115193, 0.000182
us_000499211,0.115193, 0.000182
us_000546856,0.115193, 0.000182
us_000566479,0.115193, 0.104122
us_000482675,0.115193, 0.105654
us_000568509,0.115193, 0.115687
us_000308656,0.115193, 0.124818
us_000581137,0.115193, 0.130505
us_000555683,0.115193, 0.135907
us_000499949,0.115193, 0.138038
us_000477766,0.115193, 0.143366
us_000580788,0.115193, 0.146526
us_000598927,0.115193, 0.146571
us_000540176,0.115193, 0.148133
us_000493443,0.115193, 0.148339
us_000578134,0.115193, 0.150027
us_000548245,0.115193, 0.152637
us_000238673,0.115193, 0.154395
us_000489077,0.115193, 0.156180
us_000512962,0.115193, 0.156821
us_000577003,0.115193, 0.157049
us_000498465,0.115193, 0.157772
us_000489377,0.115193, 0.158191
us_000599349,0.115193, 0.158490
us_000487313,0.115193, 0.158533
us_000540492,0.115193, 0.159862
us_000536373,0.115193, 0.161575
us_000539845,0.115193, 0.161834
us_000485857,0.115193, 0.163181
us_000516694,0.115193, 0.165345
us_000559868,0.115193, 0.167545
us_000617373,0.115193, 0.169249
us_000548089,0.115193, 0.169675
us_000524355,0.115193, 0.171137
us_000568096,0.115193, 0.171596
us_000566586,0.115193, 0.171954
us_000522910,0.115193, 0.172153
us_000493928,0.115193, 0.172728
us_000585544,0.115193, 0.173374
us_000575120,0.115193, 0.173592
us_000540743,0.115193, 0.173663
us_000507776,0.115193, 0.173760
us_000586641,0.115193, 0.173844
us_000523278,0.115193, 0.174452
us_000544809,0.115193, 0.175431
us_000562789,0.115193, 0.175530
us_000508125,0.115193, 0.175653
us_000489898,0.115193, 0.177140
us_000578286,0.115193, 0.177350
us_000461365,0.115193, 0.177375
us_000544807,0.115193, 0.177868
us_000574484,0.115193, 0.178727
us_000554372,0.115193, 0.180696
us_000566913,0.115193, 0.182292
us_000561695,0.115193, 0.183579
us_000582495,0.115193, 0.184858
us_000550259,0.115193, 0.185991
us_000213252,0.115193, 0.186204
us_000489367,0.115193, 0.186513
us_000459455,0.115193, 0.187676
us_000561200,0.115193, 0.188425
us_000518624,0.115193, 0.188509
us_000522127,0.115193, 0.188630
us_000559819,0.115193, 0.189570
us_000580010,0.115193, 0.189895
us_000608634,0.115193, 0.189965
us_000486699,0.115193, 0.190526
us_000309942,0.115193, 0.193585
us_000467398,0.115193, 0.193681
us_000540839,0.115193, 0.194085
us_000580925,0.115193, 0.195391
us_000486999,0.115193, 0.196723
us_000415679,0.115193, 0.197054
us_000568979,0.115193, 0.197469
us_000339209,0.115193, 0.197955
us_000524331,0.115193, 0.199462
us_000547983,0.115193, 0.199795
us_000506866,0.115193, 0.199944
us_000586580,0.115193, 0.200219
us_000568952,0.115193, 0.200682
us_000568969,0.115193, 0.200879
us_000478030,0.115193, 0.201737
us_000568396,0.115193, 0.202505
us_000548555,0.115193, 0.202847
us_000585334,0.115193, 0.203095
us_000599484,0.115193, 0.203246
us_000567191,0.115193, 0.203447
us_000472381,0.115193, 0.203447
us_000582123,0.115193, 0.204138
us_000589030,0.115193, 0.204445
us_000540292,0.115193, 0.205170
us_000575518,0.115193, 0.205226
us_000595165,0.115193, 0.205920
us_000471960,0.115193, 0.206054
us_000599621,0.115193, 0.209732
us_000133760,0.115193, 0.209732
us_000582184,0.115193, 0.209732
us_000581192,0.115193, 0.210801
us_000582924,0.115193, 0.210908
us_000578624,0.115193, 0.210908
us_000578479,0.115193, 0.210908
us_000474540,0.115193, 0.211326
us_000535969,0.115193, 0.212099
us_000561939,0.115193, 0.212099
us_000578597,0.115193, 0.212099
us_000539360,0.115193, 0.213680
us_000556921,0.115193, 0.214702
us_000476616,0.115193, 0.215374
us_000539734,0.115193, 0.215740
us_000608735,0.115193, 0.215740
us_000609141,0.115193, 0.215740
us_000588283,0.115193, 0.215740
us_000540537,0.115193, 0.215740
us_000609137,0.115193, 0.215740
us_000458981,0.115193, 0.215740
us_000597229,0.115193, 0.215740
us_000548336,0.115193, 0.215740
us_000609139,0.115193, 0.215740
us_000470470,0.115193, 0.217498
us_000591930,0.115193, 0.218649
us_000578672,0.115193, 0.220044
us_000601806,0.115193, 0.220044
us_000598296,0.115193, 0.222288
us_000485967,0.115193, 0.222288
us_000597501,0.115193, 0.222288
us_000611238,0.115193, 0.223433
us_000572538,0.115193, 0.223433
us_000485817,0.115193, 0.224369
us_000581717,0.115193, 0.224593
us_000587703,0.115193, 0.224593
pr_000691386,0.115193, 0.225031
us_000514225,0.115193, 0.225650
us_000505187,0.115193, 0.225769
us_000615906,0.115193, 0.225769
us_000468529,0.115193, 0.225769
us_000578092,0.115193, 0.225769
us_000600668,0.115193, 0.225769
us_000582413,0.115193, 0.225769
us_000486626,0.115193, 0.225791
us_000550918,0.115193, 0.226471
us_000565114,0.115193, 0.226960
us_000566337,0.115193, 0.226960
us_000615876,0.115193, 0.226960
us_000600628,0.115193, 0.226960
us_000460592,0.115193, 0.226960
us_000470294,0.115193, 0.226960
us_000616233,0.115193, 0.226960
us_000588038,0.115193, 0.226960
us_000572740,0.115193, 0.226960
us_000581577,0.115193, 0.226960
us_000611971,0.115193, 0.226960
us_000458902,0.115193, 0.226960
us_000612034,0.115193, 0.226960
us_000493810,0.115193, 0.226960
us_000611357,0.115193, 0.226960
us_000579897,0.115193, 0.226960
us_000565112,0.115193, 0.226960
us_000481697,0.115193, 0.226960
us_000611970,0.115193, 0.226960
us_000581932,0.115193, 0.227600
us_000515225,0.115193, 0.229112
us_000529279,0.115193, 0.231653
us_000520326,0.115193, 0.234887
us_000592554,0.115193, 0.235963
us_000599423,0.115193, 0.237624
us_000282184,0.115193, 0.238590
pr_000638256,0.115193, 0.240248
us_000109841,0.115193, 0.240844
us_000571156,0.115193, 0.242092
us_000475624,0.115193, 0.243403
us_000594444,0.115193, 0.244233
us_000263844,0.115193, 0.246274
us_000614858,0.115193, 0.246274
us_000482026,0.115193, 0.246274
us_000238472,0.115193, 0.246274
us_000551082,0.115193, 0.246320
us_000581798,0.115193, 0.246865
us_000614286,0.115193, 0.247783
us_000613945,0.115193, 0.247783
us_000575846,0.115193, 0.248548
us_000538439,0.115193, 0.248560
us_000593856,0.115193, 0.254142
us_000592624,0.115193, 0.255338
us_000593325,0.115193, 0.255338
us_000423711,0.115193, 0.255338
us_000592983,0.115193, 0.255338
us_000591976,0.115193, 0.256636
us_000592937,0.115193, 0.256636
us_000534227,0.115193, 0.258613
us_000476173,0.115193, 0.270742
us_000488020,0.115193, 0.271497
us_000281406,0.115193, 0.271497
us_000593820,0.115193, 0.271497
us_000458882,0.115193, 0.271497
us_000520747,0.115193, 0.271497
us_000547792,0.115193, 0.271497
us_000508656,0.115193, 0.271497
us_000189161,0.115193, 0.271497
us_000560621,0.115193, 0.271497
us_000603131,0.115193, 0.271497
us_000561216,0.115193, 0.271497
us_000593401,0.115193, 0.271497
us_000614325,0.115193, 0.271497
us_000499478,0.115193, 0.271497
us_000590260,0.115193, 0.271497
us_000581942,0.115193, 0.271497
us_000476045,0.115193, 0.271497
us_000469734,0.115193, 0.271497
us_000615156,0.115193, 0.271497
us_000468024,0.115193, 0.271497
us_000460556,0.115193, 0.271497
us_000562017,0.115193, 0.271497
us_000614817,0.115193, 0.271497
us_000527406,0.115193, 0.271497
us_000553848,0.115193, 0.271497
us_000463920,0.115193, 0.271497
us_000458873,0.115193, 0.271497
us_000576518,0.115193, 0.271497
us_000459250,0.115193, 0.271497
us_000480057,0.115193, 0.271497
us_000558486,0.115193, 0.271497
us_000592044,0.115193, 0.271497
us_000460378,0.115193, 0.271497
us_000558999,0.115193, 0.271497
us_000468591,0.115193, 0.271497
us_000526105,0.115193, 0.271497
us_000492181,0.115193, 0.271497
us_000482040,0.115193, 0.271497
us_000582899,0.115193, 0.271497
us_000508676,0.115193, 0.271497
us_000593821,0.115193, 0.271497
us_000460463,0.115193, 0.271497
us_000589688,0.115193, 0.271497
us_000459044,0.115193, 0.271497
us_000615193,0.115193, 0.271497
us_000615196,0.115193, 0.271497
us_000558481,0.115193, 0.271497
us_000593819,0.115193, 0.271497
us_000459382,0.115193, 0.271497
us_000476023,0.115193, 0.271497
us_000593377,0.115193, 0.271497
us_000572006,0.115193, 0.271497
us_000608181,0.115193, 0.271497
us_000615157,0.115193, 0.271497
us_000614732,0.115193, 0.271497
us_000582757,0.115193, 0.271497
us_000604077,0.115193, 0.271497
us_000613949,0.115193, 0.271497
us_000497050,0.115193, 0.272020
us_000475988,0.115193, 0.274690
us_000612448,0.115193, 0.275105
us_000460165,0.115193, 0.275643
us_000320030,0.115193, 0.277955
us_000463516,0.115193, 0.278357
us_000591857,0.115193, 0.279371
us_000592625,0.115193, 0.283317
us_000572058,0.115193, 0.286404
us_000570996,0.115193, 0.287165
us_000492771,0.115193, 0.293852
us_000479284,0.115193, 0.297677
us_000315963,0.115193, 0.304711
us_000581592,0.115193, 0.320963
us_000507358,0.115193, 0.341377
us_000582610,0.115193, 0.361442
us_000191682,0.115193, 0.439425
us_000593206,0.115193, 0.462820
us_000125898,0.114874, 0.000000
us_000475265,0.114874, 0.000000
us_000475033,0.114874, 0.000000
us_000475710,0.114874, 0.000000
us_000467248,0.114874, 0.000000
us_000467224,0.114874, 0.000000
us_000454651,0.114874, 0.000000
us_000470605,0.114874, 0.000000
us_000475313,0.114874, 0.000000
us_000473159,0.114874, 0.000000
us_000476324,0.114874, 0.000000
us_000475740,0.114874, 0.000000
us_000476350,0.114874, 0.000000
us_000476864,0.114874, 0.000000
us_000467223,0.114874, 0.000000
us_000508179,0.114874, 0.000000
pr_001668386,0.114874, 0.000000
us_000470086,0.114874, 0.000000
pr_001659233,0.114874, 0.000000
pr_000829070,0.114874, 0.000000
pr_000724891,0.114874, 0.000000
pr_001094461,0.114874, 0.000001
us_000467788,0.114874, 0.000002
us_000544366,0.114874, 0.000002
us_000493967,0.114874, 0.000002
us_000551346,0.114874, 0.000002
us_000528093,0.114874, 0.000002
us_000561286,0.114874, 0.000002
us_000529839,0.114874, 0.000002
us_000569909,0.114874, 0.000002
us_000515161,0.114874, 0.000002
us_000525923,0.114874, 0.000002
us_000572124,0.114874, 0.000002
us_000533287,0.114874, 0.000004
pr_000992583,0.114874, 0.000006
pr_001062915,0.114874, 0.000006
pr_000654439,0.114874, 0.000006
pr_000204501,0.114874, 0.000008
pr_001666683,0.114874, 0.000008
pr_000353389,0.114874, 0.000010
us_000525838,0.114874, 0.000014
pr_000922829,0.114874, 0.000026
us_000459957,0.114874, 0.000029
us_000466917,0.114874, 0.000045
pr_001396113,0.114874, 0.000045
pr_001863770,0.114874, 0.000057
us_000512623,0.114874, 0.000058
pr_000214617,0.114874, 0.000068
us_000571760,0.114874, 0.000084
pr_000651867,0.114874, 0.000085
us_000495743,0.114874, 0.000098
pr_000979242,0.114874, 0.000120
us_000519733,0.114874, 0.000151
pr_000654741,0.114874, 0.000189
us_000602929,0.114874, 0.000215
pr_001043964,0.114874, 0.000322
us_000559749,0.114874, 0.000334
pr_000856808,0.114874, 0.000401
pr_000877373,0.114874, 0.000481
pr_001804945,0.114874, 0.000518
pr_000641864,0.114874, 0.000551
us_000468733,0.114874, 0.000576
us_000510902,0.114874, 0.000592
pr_001659572,0.114874, 0.000615
us_000533975,0.114874, 0.000908
pr_000993660,0.114874, 0.001023
pr_001620362,0.114874, 0.001388
pr_000825523,0.114874, 0.001451
us_000499533,0.114874, 0.001574
pr_000697292,0.114874, 0.001640
us_000523410,0.114874, 0.012144
us_000500138,0.114874, 0.013754
us_000500462,0.114874, 0.014014
us_000467070,0.114874, 0.022070
us_000570107,0.114874, 0.025947
us_000551929,0.114874, 0.028690
us_000554681,0.114874, 0.039017
us_000502916,0.114874, 0.043698
us_000129357,0.114874, 0.047213
us_000028057,0.114874, 0.050054
us_000458632,0.114874, 0.061789
us_000435759,0.114874, 0.075212
us_000586742,0.114874, 0.306978
us_000430456,0.114874, 1.038287
us_000526038,0.109497, 0.000000
us_000489596,0.109497, 0.000000
us_000476165,0.109497, 0.000000
us_000471450,0.109497, 0.000003
us_000074691,0.109497, 0.000003
us_000470745,0.109497, 0.000003
us_000481066,0.109497, 0.000003
us_000552313,0.109497, 0.000003
us_000550522,0.109497, 0.000005
us_000097259,0.109497, 0.000012
pr_001739947,0.109497, 0.000033
us_000485761,0.109497, 0.000039
us_000540213,0.109497, 0.000099
us_000360198,0.109497, 0.000133
pr_002188468,0.109497, 0.000374
us_000555193,0.109497, 0.000388
us_000546962,0.109497, 0.000428
us_000498159,0.109497, 0.000507
us_000585198,0.109497, 0.000581
us_000574930,0.109497, 0.000684
us_000524238,0.109497, 0.000923
us_000592824,0.109497, 0.001066
us_000497431,0.109497, 0.001210
us_000506352,0.109497, 0.001329
us_000604877,0.109497, 0.001428
us_000318390,0.109497, 0.001516
us_000546988,0.109497, 0.003886
us_000575941,0.109497, 0.004407
us_000519997,0.109497, 0.010584
us_000477018,0.109497, 0.010622
us_000497379,0.109497, 0.025845
us_000102447,0.109497, 0.034282
us_000535500,0.109497, 0.067532
us_000483127,0.109497, 0.111050
us_000472965,0.109497, 0.166792
us_000492431,0.109497, 0.798890
us_000305409,0.106783, 0.000000
us_000522179,0.106783, 0.000000
us_000478414,0.106783, 0.000000
us_000519134,0.106783, 0.000000
us_000519974,0.106783, 0.000000
us_000540444,0.106783, 0.000000
us_000567582,0.106783, 0.000000
us_000523258,0.106783, 0.000001
us_000564050,0.106783, 0.000008
us_000530426,0.106783, 0.000011
us_000586402,0.106783, 0.000012
us_000491525,0.106783, 0.000348
us_000562178,0.106783, 0.001234
pr_000302672,0.064731, 0.000000
pr_000547735,0.064731, 0.000000
us_000480134,0.064731, 0.000000
us_000504725,0.064731, 0.000000
us_000500920,0.064731, 0.000000
us_000519481,0.064731, 0.000000
us_000491514,0.064731, 0.000000
us_000556321,0.064731, 0.219098
us_000501696,0.064731, 0.242528
us_000273017,0.064731, 0.254197
us_000113845,0.064731, 0.258604
us_000508210,0.064731, 0.262272
us_000482002,0.064731, 0.301134
us_000583266,0.064731, 0.302957
us_000615576,0.064731, 0.318987
us_000119792,0.064731, 0.321924
us_000557664,0.064731, 0.328658
us_000513614,0.064731, 0.349185
us_000566037,0.064731, 0.352465
us_000564386,0.064731, 0.353053
us_000183064,0.064731, 0.355463
us_000501420,0.064731, 0.365060
us_000560137,0.064731, 0.365989
us_000503865,0.064731, 0.372371
us_000538932,0.064731, 0.372407
us_000112005,0.064731, 0.377131
us_000547632,0.064731, 0.377438
us_000514607,0.064731, 0.382340
us_000474171,0.064731, 0.385299
us_000535040,0.064731, 0.396156
us_000512432,0.064731, 0.396456
us_000610975,0.064731, 0.397620
us_000578045,0.064731, 0.399060
us_000469814,0.064731, 0.399790
us_000491267,0.064731, 0.402899
us_000583344,0.064731, 0.404768
us_000479336,0.064731, 0.407308
us_000499857,0.064731, 0.408706
us_000539135,0.064731, 0.409583
us_000512613,0.064731, 0.409741
us_000552760,0.064731, 0.410109
us_000342784,0.064731, 0.410266
us_000472840,0.064731, 0.410449
us_000074195,0.064731, 0.412531
us_000575435,0.064731, 0.413968
us_000541922,0.064731, 0.415593
us_000526085,0.064731, 0.419548
us_000525679,0.064731, 0.419756
us_000162351,0.064731, 0.422442
us_000488052,0.064731, 0.425450
us_000559324,0.064731, 0.427923
us_000611021,0.064731, 0.433801
us_000532438,0.064731, 0.437113
us_000277289,0.064731, 0.438160
us_000481953,0.064731, 0.442938
us_000477678,0.064731, 0.449412
us_000547772,0.064731, 0.452146
us_000547778,0.064731, 0.454984
us_000542105,0.064731, 0.454984
us_000477149,0.064731, 0.458798
us_000501562,0.064731, 0.459299
us_000042175,0.064731, 0.459975
us_000591505,0.064731, 0.469745
us_000496671,0.064731, 0.472754
us_000495823,0.064731, 0.474588
us_000478802,0.064731, 0.474588
us_000590441,0.064731, 0.476491
us_000495077,0.064731, 0.486560
us_000547773,0.064731, 0.489429
us_000477624,0.064731, 0.494900
us_000512547,0.064731, 0.496908
us_000526798,0.064731, 0.498807
us_000499819,0.064731, 0.500307
us_000495273,0.064731, 0.501728
us_000477746,0.064731, 0.501728
us_000480189,0.064731, 0.501812
us_000485603,0.064731, 0.509679
us_000507419,0.064731, 0.511157
us_000497062,0.064731, 0.512389
us_000520925,0.064731, 0.521146
us_000507311,0.064731, 0.523417
us_000495355,0.064731, 0.536234
pr_000788690,0.060540, 0.000000
pr_000575906,0.060540, 0.000000
pr_001030630,0.060540, 0.000000
pr_000612515,0.060540, 0.000925
us_000500241,0.060540, 0.779288
us_000482265,0.060540, 3.323870
us_000605910,0.021985, 0.000001
pr_001072681,0.021985, 0.000002
pr_001056265,0.021985, 0.000002
pr_000398869,0.021985, 0.000009
pr_000400938,0.021985, 0.000010
pr_000401248,0.021985, 0.000010
pr_000774816,0.021985, 0.000012
pr_000820288,0.021985, 0.000012
pr_001843350,0.021985, 0.000012
pr_001767994,0.021985, 0.000012
pr_000788178,0.021985, 0.000012
pr_001114228,0.021985, 0.000012
pr_000850666,0.021985, 0.000022
pr_000885433,0.021985, 0.000022
pr_000779861,0.021985, 0.000025
us_000469081,0.021985, 0.000038
pr_000268758,0.021985, 0.000089
pr_000268369,0.021985, 0.000089
pr_000397943,0.021985, 0.000089
pr_001766721,0.021985, 0.000115
pr_000399329,0.021985, 0.000202
us_000560387,0.021985, 0.000274
pr_000377555,0.021985, 0.000413
us_000503281,0.021985, 0.000519
pr_000244902,0.021985, 0.000703
pr_001835565,0.021985, 0.000736
us_000548622,0.021985, 0.001049
pr_000161918,0.021985, 0.001079
pr_000767638,0.021985, 0.001485
pr_000590346,0.021985, 0.001485
us_000470377,0.021985, 0.001688
pr_000969843,0.021985, 0.002138
us_000533204,0.021985, 0.002189
us_000559878,0.021985, 0.002240
pr_001082201,0.021985, 0.005282
pr_001143112,0.021985, 0.006874
pr_002097464,0.021985, 0.007420
us_000594820,0.021985, 0.015908
us_000506999,0.021985, 0.182204
us_000565681,0.016306, 0.000000
us_000528739,0.016306, 0.000000
us_000542750,0.016306, 0.000000
pr_000420566,0.016306, 0.000000
us_000501913,0.016306, 0.000000
us_000550260,0.016306, 0.000000
us_000489486,0.016306, 0.000000
us_000466009,0.016306, 0.000000
pr_000938572,0.016306, 0.000000
us_000589529,0.016306, 0.000001
pr_000427914,0.016306, 0.000001
pr_000419005,0.016306, 0.000001
pr_000448576,0.016306, 0.000001
pr_000787365,0.016306, 0.000001
pr_000586759,0.016306, 0.000002
pr_000018436,0.016306, 0.000002
us_000474481,0.016306, 0.000003
pr_000588158,0.016306, 0.000003
us_000551971,0.016306, 0.000004
pr_000083349,0.016306, 0.000006
pr_000979111,0.016306, 0.000006
pr_000736763,0.016306, 0.000006
pr_000445991,0.016306, 0.000006
pr_000729868,0.016306, 0.000006
pr_000695599,0.016306, 0.000006
pr_002133050,0.016306, 0.000006
pr_001768136,0.016306, 0.000006
pr_000977622,0.016306, 0.000006
pr_000731922,0.016306, 0.000006
pr_000690558,0.016306, 0.000006
pr_001735668,0.016306, 0.000006
pr_000496433,0.016306, 0.000006
pr_001397434,0.016306, 0.000006
pr_000863533,0.016306, 0.000006
pr_000707549,0.016306, 0.000006
pr_002190567,0.016306, 0.000006
pr_000844399,0.016306, 0.000006
pr_001826522,0.016306, 0.000006
pr_000850003,0.016306, 0.000006
pr_000725633,0.016306, 0.000006
pr_000895474,0.016306, 0.000006
pr_002213544,0.016306, 0.000006
pr_001723258,0.016306, 0.000006
pr_000995488,0.016306, 0.000006
pr_000706852,0.016306, 0.000006
pr_000990121,0.016306, 0.000006
pr_000823640,0.016306, 0.000006
pr_000854761,0.016306, 0.000006
pr_000823576,0.016306, 0.000006
pr_001037123,0.016306, 0.000006
pr_000707098,0.016306, 0.000006
pr_000887621,0.016306, 0.000006
pr_000584981,0.016306, 0.000006
pr_000668727,0.016306, 0.000006
pr_000843091,0.016306, 0.000006
pr_000653725,0.016306, 0.000007
pr_000726267,0.016306, 0.000007
pr_001659033,0.016306, 0.000008
pr_000653944,0.016306, 0.000009
us_000471038,0.016306, 0.000011
pr_000995077,0.016306, 0.000013
pr_000443375,0.016306, 0.000013
us_000531754,0.016306, 0.000013
pr_000416065,0.016306, 0.000015
pr_000323234,0.016306, 0.000015
us_000470134,0.016306, 0.000020
us_000616757,0.016306, 0.000022
us_000614082,0.016306, 0.000022
us_000616746,0.016306, 0.000022
us_000578427,0.016306, 0.000022
us_000613807,0.016306, 0.000022
us_000573556,0.016306, 0.000022
us_000588310,0.016306, 0.000022
us_000591200,0.016306, 0.000022
pr_001913795,0.016306, 0.000022
pr_000004851,0.016306, 0.000027
pr_000440433,0.016306, 0.000032
pr_000159256,0.016306, 0.000032
pr_000440160,0.016306, 0.000032
pr_000308158,0.016306, 0.000032
pr_000907820,0.016306, 0.000035
pr_001659278,0.016306, 0.000037
pr_001940965,0.016306, 0.000038
pr_001807462,0.016306, 0.000038
us_000613205,0.016306, 0.000042
us_000613444,0.016306, 0.000042
us_000293188,0.016306, 0.000049
us_000527014,0.016306, 0.000063
pr_000668099,0.016306, 0.000063
pr_001926527,0.016306, 0.000076
pr_000664342,0.016306, 0.000076
pr_001007869,0.016306, 0.000076
pr_000829832,0.016306, 0.000076
pr_002145620,0.016306, 0.000076
pr_000735769,0.016306, 0.000078
pr_001014782,0.016306, 0.000078
pr_001020107,0.016306, 0.000081
us_000604513,0.016306, 0.000085
pr_001982513,0.016306, 0.000092
us_000576467,0.016306, 0.000095
us_000576466,0.016306, 0.000095
us_000566659,0.016306, 0.000131
us_000527704,0.016306, 0.000131
us_000478607,0.016306, 0.000138
pr_000260145,0.016306, 0.000146
us_000477088,0.016306, 0.000168
pr_000709150,0.016306, 0.000201
pr_000953170,0.016306, 0.000253
pr_000990719,0.016306, 0.000276
pr_001910062,0.016306, 0.000291
pr_001819578,0.016306, 0.000291
pr_002164897,0.016306, 0.000291
pr_001905643,0.016306, 0.000291
us_000524768,0.016306, 0.000310
pr_000567740,0.016306, 0.000331
pr_000428022,0.016306, 0.000434
pr_000983438,0.016306, 0.000450
us_000496163,0.016306, 0.000505
us_000565522,0.016306, 2.197837
us_000498034,0.016306, 2.230567
us_000498032,0.016306, 2.344376
us_000482393,0.010842, 0.000000
us_000489041,0.010842, 0.000000
pr_001408912,0.010842, 0.000000
pr_001015666,0.010842, 0.000000
us_000540344,0.010842, 0.000001
us_000549145,0.010842, 0.000001
pr_001951731,0.010842, 0.000002
pr_001038172,0.010842, 0.000002
pr_000993493,0.010842, 0.000002
pr_000714430,0.010842, 0.000002
pr_001974892,0.010842, 0.000002
pr_000693296,0.010842, 0.000002
pr_001990727,0.010842, 0.000002
pr_001923350,0.010842, 0.000002
pr_000980100,0.010842, 0.000002
pr_000592349,0.010842, 0.000002
pr_002151140,0.010842, 0.000002
pr_000718583,0.010842, 0.000002
pr_002214610,0.010842, 0.000002
pr_000576824,0.010842, 0.000032
pr_000881493,0.010842, 0.000035
pr_000378370,0.010842, 0.000038
pr_000710722,0.010842, 0.000071
us_000502662,0.010842, 0.000081
pr_000603708,0.010842, 0.000261
us_000583947,0.010842, 0.037344
us_000552592,0.010842, 0.085573
us_000562910,0.010842, 0.127926
