Product ID : 961 # of JPs covered : 1 : 117 : Litigation, 
OID,Confidence at Map Node,Error at Map Node
us_000549339,0.224722, 0.073089
us_000540924,0.224722, 0.073283
us_000498754,0.224722, 0.073890
us_000526886,0.224722, 0.074872
us_000551942,0.224722, 0.077175
us_000551871,0.224722, 0.077541
us_000553499,0.224722, 0.078295
us_000494548,0.224722, 0.079240
us_000562834,0.224722, 0.079603
us_000551969,0.224722, 0.079603
us_000508785,0.224722, 0.079707
us_000527175,0.224722, 0.079831
us_000502820,0.224722, 0.080203
us_000497868,0.224722, 0.080262
us_000527455,0.224722, 0.080696
us_000528035,0.224722, 0.080980
us_000475318,0.224722, 0.081750
us_000586643,0.224722, 0.082197
us_000612608,0.224722, 0.083636
us_000485831,0.224722, 0.083682
us_000527130,0.224722, 0.083999
us_000613944,0.224722, 0.084227
us_000575632,0.224722, 0.084779
us_000540937,0.224722, 0.084906
us_000375307,0.224722, 0.085482
us_000605513,0.224722, 0.086160
us_000541058,0.224722, 0.086356
us_000478892,0.224722, 0.086661
us_000509189,0.224722, 0.086963
us_000552078,0.224722, 0.087024
us_000491013,0.224722, 0.087995
us_000487268,0.224722, 0.089089
us_000347472,0.224722, 0.089089
us_000526981,0.224722, 0.089752
us_000577140,0.224722, 0.090267
us_000128424,0.224722, 0.090322
us_000593291,0.224722, 0.090325
us_000551571,0.224722, 0.090422
us_000475738,0.224722, 0.091694
us_000477687,0.224722, 0.091694
us_000526129,0.224722, 0.093636
us_000320071,0.224722, 0.093848
us_000615860,0.224722, 0.094328
us_000501638,0.224722, 0.097106
us_000547648,0.224722, 0.098925
us_000509304,0.224722, 0.099637
us_000584514,0.224722, 0.100550
us_000572979,0.224722, 0.101693
us_000539702,0.224722, 0.103518
us_000527081,0.224722, 0.108398
us_000584223,0.224722, 0.115042
us_000505228,0.224722, 0.121627
us_000319038,0.224722, 0.128962
us_000498809,0.224722, 0.132120
us_000141811,0.224722, 0.159923
us_000480818,0.224722, 0.187542
us_000533365,0.224722, 0.206334
us_000487648,0.224722, 0.206396
us_000108366,0.224722, 0.227304
us_000483737,0.224722, 0.462130
us_000032558,0.221848, 0.000000
us_000472732,0.221848, 0.045644
us_000496093,0.221848, 0.047336
us_000501774,0.221848, 0.048658
us_000539735,0.221848, 0.049556
us_000565934,0.221848, 0.050313
us_000510894,0.221848, 0.050313
us_000573107,0.221848, 0.050446
us_000520606,0.221848, 0.051503
us_000498727,0.221848, 0.051503
us_000508908,0.221848, 0.051523
us_000494586,0.221848, 0.051625
us_000607828,0.221848, 0.051727
us_000541014,0.221848, 0.051807
us_000198031,0.221848, 0.052250
us_000614314,0.221848, 0.052323
us_000488333,0.221848, 0.052402
us_000607471,0.221848, 0.052456
us_000598017,0.221848, 0.052462
us_000577130,0.221848, 0.052712
us_000577144,0.221848, 0.052858
us_000509136,0.221848, 0.052858
us_000595389,0.221848, 0.052858
us_000584824,0.221848, 0.052938
us_000605594,0.221848, 0.053033
us_000607619,0.221848, 0.053040
us_000520462,0.221848, 0.053057
us_000490092,0.221848, 0.053071
us_000559673,0.221848, 0.053255
us_000615292,0.221848, 0.053451
us_000484928,0.221848, 0.053819
us_000487590,0.221848, 0.053921
us_000500037,0.221848, 0.053921
us_000543904,0.221848, 0.053936
us_000612379,0.221848, 0.053951
us_000493317,0.221848, 0.054260
us_000490929,0.221848, 0.054521
us_000566166,0.221848, 0.054656
us_000550637,0.221848, 0.055078
us_000566397,0.221848, 0.055390
us_000146201,0.221848, 0.055436
us_000463239,0.221848, 0.055492
us_000510537,0.221848, 0.057684
us_000535435,0.221848, 0.058609
us_000527316,0.221848, 0.059043
us_000528037,0.221848, 0.059199
us_000539747,0.221848, 0.059815
us_000528032,0.221848, 0.060159
us_000520710,0.221848, 0.060389
us_000578300,0.221848, 0.060435
us_000510525,0.221848, 0.060738
us_000566171,0.221848, 0.061028
us_000496609,0.221848, 0.061406
us_000614315,0.221848, 0.061406
us_000478595,0.221848, 0.061520
us_000503429,0.221848, 0.061622
us_000550530,0.221848, 0.063067
us_000495660,0.221848, 0.064579
us_000551812,0.221848, 0.068299
us_000508396,0.221848, 0.069104
us_000511131,0.221848, 0.072820
us_000587010,0.221848, 0.076623
us_000490224,0.221848, 0.083843
us_000510009,0.221848, 0.088577
us_000526789,0.221848, 0.090948
us_000612481,0.221848, 0.094388
us_000488559,0.221848, 0.094407
us_000509329,0.221848, 0.095850
us_000526830,0.221848, 0.098217
us_000607307,0.221848, 0.098226
us_000489842,0.221848, 0.105945
us_000508518,0.221848, 0.117446
us_000524831,0.221848, 0.144038
us_000525780,0.221848, 0.149049
us_000502379,0.221848, 0.190158
us_000493078,0.221848, 0.212352
us_000490113,0.221848, 0.551243
pr_000831976,0.220548, 0.000000
pr_000234917,0.220548, 0.000001
us_000495902,0.220548, 1.383648
us_000585751,0.220548, 1.421183
us_000488853,0.220548, 1.495273
us_000461885,0.220548, 1.498786
us_000492937,0.220548, 1.501018
us_000570676,0.220548, 1.521901
us_000531992,0.220548, 1.558891
us_000498732,0.220548, 1.594820
us_000464856,0.220548, 1.609174
us_000501109,0.220548, 1.613002
us_000539827,0.220548, 1.627038
us_000484538,0.220548, 1.635456
us_000494869,0.220548, 1.643979
us_000586115,0.220548, 1.671524
us_000461511,0.220548, 1.681925
us_000536116,0.220548, 1.692389
us_000540987,0.220548, 1.696353
us_000475932,0.220548, 1.701774
us_000491145,0.220548, 1.703575
us_000490021,0.220548, 1.706165
us_000605419,0.220548, 1.708823
us_000500030,0.220548, 1.709938
us_000491297,0.220548, 1.733666
us_000493069,0.220548, 1.735012
us_000480617,0.220548, 1.735316
us_000487272,0.220548, 1.740752
us_000526228,0.220548, 1.743146
us_000509217,0.220548, 1.748609
us_000502882,0.220548, 1.751189
us_000497947,0.220548, 1.755779
us_000515624,0.220548, 1.770823
us_000486495,0.220548, 1.805736
us_000498713,0.220548, 1.809445
us_000521475,0.220548, 1.819522
pr_000728726,0.212999, 0.000000
pr_000001129,0.212999, 0.000138
us_000317920,0.212999, 0.000941
pr_000811232,0.211623, 0.000000
us_000612565,0.211623, 0.186217
us_000550305,0.211623, 0.230973
us_000498910,0.211623, 0.232196
us_000475993,0.211623, 0.233814
us_000558306,0.211623, 0.234939
us_000597966,0.211623, 0.239788
us_000598035,0.211623, 0.242368
us_000578667,0.211623, 0.242754
us_000496729,0.211623, 0.244417
us_000491023,0.211623, 0.245020
us_000496623,0.211623, 0.246683
us_000474653,0.211623, 0.246683
us_000496789,0.211623, 0.246683
us_000505082,0.211623, 0.246683
us_000489214,0.211623, 0.259190
us_000535440,0.211623, 0.261259
us_000567418,0.211623, 0.265649
us_000567944,0.211623, 0.271603
us_000535190,0.211623, 0.274352
us_000550145,0.211623, 0.275504
us_000551104,0.211623, 0.276545
us_000518196,0.211623, 0.280148
us_000498198,0.211623, 0.313876
us_000502697,0.211623, 0.330088
us_000581753,0.207671, 0.000007
us_000498248,0.207671, 0.110837
us_000559188,0.207671, 0.145787
us_000528333,0.207671, 0.146658
us_000524185,0.207671, 0.148993
us_000469923,0.207671, 0.149155
us_000566339,0.207671, 0.161356
us_000591264,0.207671, 0.162873
us_000489175,0.207671, 0.164011
us_000586562,0.207671, 0.168791
us_000488530,0.207671, 0.172541
us_000490375,0.207671, 0.180855
us_000503649,0.207671, 0.182336
us_000556461,0.207671, 0.184911
us_000597973,0.207671, 0.190749
us_000527195,0.207671, 0.191383
us_000535471,0.207671, 0.192889
us_000559654,0.207671, 0.195638
us_000510876,0.207671, 0.203597
us_000484467,0.207671, 0.206152
us_000514115,0.207671, 0.206152
us_000566081,0.207671, 0.207853
us_000565980,0.207671, 0.207853
us_000504969,0.207671, 0.208314
us_000526560,0.207671, 0.208314
us_000510188,0.207671, 0.209451
us_000509394,0.207671, 0.209451
us_000490736,0.207671, 0.212516
us_000510257,0.207671, 0.215663
us_000510845,0.207671, 0.218328
us_000569188,0.207671, 0.226180
us_000496749,0.207671, 0.243170
us_000524190,0.207671, 0.251792
us_000509108,0.207671, 0.271625
us_000527653,0.207671, 0.326251
us_000535885,0.207671, 0.332089
us_000526565,0.207671, 0.345543
us_000497837,0.207671, 0.424837
pr_000158605,0.204496, 0.000005
pr_001893524,0.204496, 0.000050
us_000488920,0.204496, 0.001745
us_000138669,0.204496, 0.005471
us_000528117,0.204496, 0.007017
us_000495916,0.204496, 0.180385
us_000498729,0.204496, 0.205731
us_000527206,0.204496, 0.217053
us_000523272,0.204496, 0.243012
us_000496167,0.204496, 0.244742
us_000534486,0.204496, 0.245712
us_000498520,0.204496, 0.246206
us_000537872,0.204496, 0.246787
us_000541494,0.204496, 0.251125
us_000366710,0.204496, 0.255043
us_000145159,0.204496, 0.256274
us_000478596,0.204496, 0.258486
us_000520582,0.204496, 0.258486
us_000526984,0.204496, 0.258508
us_000546676,0.204496, 0.259252
us_000476849,0.204496, 0.260844
us_000076470,0.204496, 0.265397
us_000475172,0.204496, 0.270189
us_000509910,0.204496, 0.270235
us_000484532,0.204496, 0.272327
us_000559832,0.204496, 0.272434
us_000494390,0.204496, 0.274815
us_000533453,0.204496, 0.274815
us_000517052,0.204496, 0.276802
us_000532483,0.204496, 0.276802
us_000495089,0.204496, 0.276802
us_000521946,0.204496, 0.276802
us_000575147,0.204496, 0.277721
us_000517831,0.204496, 0.279431
us_000485985,0.204496, 0.281583
us_000533400,0.204496, 0.288641
us_000517185,0.204496, 0.293975
us_000508759,0.204496, 0.466898
us_000557830,0.197678, 0.000006
us_000516558,0.197678, 0.000862
us_000524789,0.197678, 0.000862
pr_000612227,0.187781, 0.000000
pr_000175173,0.187781, 0.000000
pr_000918595,0.187781, 0.000000
pr_000511281,0.187781, 0.000000
us_000561236,0.187781, 0.000000
us_000568709,0.187781, 0.000000
us_000495972,0.187781, 0.000000
us_000501611,0.187781, 0.000003
pr_001105608,0.187781, 0.000004
us_000492612,0.187781, 0.167492
us_000498318,0.187781, 0.390662
us_000518085,0.185307, 0.000011
us_000491541,0.185307, 0.429790
us_000485288,0.185307, 0.701539
us_000494683,0.185307, 0.709784
us_000472627,0.185307, 0.728362
us_000492603,0.185307, 0.851723
us_000077221,0.185307, 0.864529
us_000491450,0.185307, 1.076507
us_000474784,0.185307, 1.080699
us_000015766,0.185307, 1.171127
pr_000635699,0.184623, 0.000000
pr_000293036,0.184623, 0.000000
pr_000379477,0.184623, 0.000000
pr_000378647,0.184623, 0.000000
pr_000265264,0.184623, 0.000000
pr_000398520,0.184623, 0.000000
pr_000186191,0.184623, 0.000000
pr_000290643,0.184623, 0.000000
pr_000081620,0.184623, 0.000000
pr_001675138,0.184623, 0.000000
pr_000014465,0.184623, 0.000002
us_000597471,0.184623, 0.000011
us_000608319,0.184623, 0.000011
us_000600012,0.184623, 0.000011
us_000590254,0.184623, 0.000011
us_000592399,0.184623, 0.000011
us_000584052,0.184623, 0.000011
us_000587445,0.184623, 0.000011
us_000571562,0.184623, 0.000011
us_000582566,0.184623, 0.000011
us_000493655,0.184623, 0.000011
us_000615873,0.184623, 0.000011
us_000615859,0.184623, 0.000011
us_000587758,0.184623, 0.000011
us_000569798,0.184623, 0.000019
us_000584036,0.184623, 0.000019
us_000585560,0.184623, 0.000019
us_000548381,0.184623, 0.000019
us_000579735,0.184623, 0.000019
us_000614818,0.184623, 0.000019
us_000586018,0.184623, 0.000019
us_000612349,0.184623, 0.000019
us_000582798,0.184623, 0.000019
us_000587796,0.184623, 0.000019
us_000596887,0.184623, 0.000019
us_000613604,0.184623, 0.000039
us_000588842,0.184623, 0.000039
us_000593243,0.184623, 0.000039
us_000615857,0.184623, 0.000039
us_000579235,0.184623, 0.000039
us_000614758,0.184623, 0.000039
us_000572623,0.184623, 0.000129
us_000446563,0.184623, 0.524086
us_000589634,0.184623, 0.525537
us_000469601,0.184623, 0.545955
us_000469830,0.184623, 0.653083
us_000045569,0.184623, 0.720676
us_000462091,0.184623, 0.720676
us_000311996,0.184623, 0.728544
us_000532825,0.184623, 0.744635
us_000509285,0.184623, 0.787964
us_000583713,0.184623, 0.799013
us_000474442,0.184623, 0.804259
us_000330249,0.184623, 0.806356
us_000538064,0.184623, 0.810651
us_000476499,0.184623, 0.816214
us_000463491,0.184623, 0.818033
us_000545070,0.184623, 0.829111
us_000476443,0.184623, 0.831504
us_000328105,0.184623, 0.843725
us_000583309,0.184623, 0.852468
us_000520597,0.184623, 0.860881
us_000465759,0.184623, 0.870299
us_000329175,0.184623, 0.872058
us_000360210,0.184623, 0.873319
us_000544717,0.184623, 0.873418
us_000563574,0.184623, 0.873418
us_000569575,0.184623, 0.880902
us_000511978,0.184623, 0.884701
us_000582912,0.184623, 0.887817
us_000475954,0.184623, 0.888970
us_000495438,0.184623, 0.896011
us_000490128,0.184623, 0.898184
us_000535590,0.184623, 0.907821
us_000536324,0.184623, 0.908272
us_000465717,0.184623, 0.921048
us_000567585,0.184623, 0.922157
us_000130263,0.184623, 0.925922
us_000481237,0.184623, 0.927698
us_000477247,0.184623, 0.928749
us_000550628,0.184623, 0.928749
us_000508875,0.184623, 0.933821
us_000223337,0.184623, 0.934426
us_000090070,0.184623, 0.935829
us_000535347,0.184623, 0.936491
us_000480108,0.184623, 0.936491
us_000487073,0.184623, 0.936491
us_000490882,0.184623, 0.936491
us_000535892,0.184623, 0.936491
us_000550371,0.184623, 0.936491
us_000582256,0.184623, 0.937870
us_000480510,0.184623, 0.941285
us_000534502,0.184623, 0.941285
us_000537885,0.184623, 0.941434
us_000030833,0.184623, 0.944243
us_000464532,0.184623, 0.946225
us_000534994,0.184623, 0.953315
us_000535305,0.184623, 0.961452
us_000566941,0.184623, 0.966952
us_000519904,0.184623, 0.969012
us_000035647,0.184623, 0.975802
us_000546100,0.184623, 0.999126
us_000567450,0.184623, 0.999126
us_000482056,0.184623, 1.006588
us_000522073,0.184623, 1.122329
us_000487909,0.183162, 0.000000
us_000537668,0.183162, 0.000000
us_000520758,0.183162, 0.000000
us_000557688,0.183162, 0.000000
pr_001760664,0.183162, 0.000001
pr_000970117,0.183162, 0.000009
pr_001718094,0.183162, 0.000010
pr_000587204,0.183162, 0.000035
pr_000757891,0.183162, 0.000398
us_000473821,0.183162, 0.372648
us_000473943,0.183162, 0.409987
us_000559618,0.183162, 0.413013
us_000090280,0.183162, 0.477881
us_000559826,0.183162, 0.481876
us_000582863,0.183162, 0.482899
us_000481547,0.183162, 0.483289
us_000593974,0.183162, 0.483576
us_000582942,0.183162, 0.483576
us_000524262,0.183162, 0.499648
us_000605556,0.183162, 0.501206
us_000506233,0.183162, 0.501702
us_000494325,0.183162, 0.505348
us_000525377,0.183162, 0.505889
us_000611931,0.183162, 0.511141
us_000509656,0.183162, 0.511394
us_000509841,0.183162, 0.513360
us_000484805,0.183162, 0.514185
us_000523977,0.183162, 0.514185
us_000611335,0.183162, 0.514185
us_000511037,0.183162, 0.516057
us_000604926,0.183162, 0.517412
us_000541825,0.183162, 0.535947
us_000608101,0.183162, 0.540831
us_000523276,0.183162, 0.560942
us_000503886,0.183162, 0.570735
us_000533402,0.183162, 0.578207
us_000506457,0.183162, 0.587303
us_000597809,0.183162, 0.589202
us_000582873,0.183162, 0.589202
us_000582870,0.183162, 0.589202
us_000582872,0.183162, 0.589202
us_000524483,0.183162, 0.590247
us_000562940,0.183162, 0.592339
us_000486183,0.183162, 0.592439
us_000513619,0.183162, 0.592483
us_000474381,0.183162, 0.593764
us_000474581,0.183162, 0.596281
us_000514138,0.183162, 0.597569
us_000509044,0.183162, 0.597685
us_000524285,0.183162, 0.598541
us_000524349,0.183162, 0.598541
us_000586495,0.183162, 0.599550
us_000526559,0.183162, 0.599550
us_000512004,0.183162, 0.600375
us_000512757,0.183162, 0.600596
us_000597951,0.183162, 0.600596
us_000505813,0.183162, 0.600596
us_000493770,0.183162, 0.600596
us_000543627,0.183162, 0.600596
us_000597950,0.183162, 0.600596
us_000509411,0.183162, 0.600596
us_000506138,0.183162, 0.600596
us_000583960,0.183162, 0.600596
us_000514175,0.183162, 0.600633
us_000551623,0.183162, 0.601420
us_000257619,0.183162, 0.602083
us_000578553,0.183162, 0.602306
us_000474676,0.183162, 0.604971
us_000478564,0.183162, 0.607836
us_000586510,0.183162, 0.615351
us_000514318,0.183162, 0.620640
us_000586468,0.183162, 0.628835
us_000474445,0.183162, 0.642431
us_000524522,0.183162, 0.642766
us_000564963,0.183162, 0.646037
us_000582354,0.183162, 0.646158
us_000575281,0.183162, 0.646158
us_000489799,0.183162, 0.653433
us_000500726,0.183162, 0.657117
us_000509283,0.183162, 0.660019
us_000494614,0.183162, 0.663105
us_000489610,0.183162, 0.667110
us_000479798,0.183162, 0.674998
us_000594534,0.183162, 0.691937
us_000535295,0.183162, 0.692352
us_000505415,0.183162, 0.730089
us_000499229,0.183162, 0.738858
us_000583110,0.183162, 0.742782
us_000506230,0.183162, 0.822869
pr_000608002,0.182555, 0.000000
pr_000209863,0.182555, 0.000000
us_000462261,0.182555, 0.000127
us_000546367,0.182555, 0.000241
us_000465182,0.182555, 0.000429
us_000556487,0.182555, 0.000752
us_000597300,0.182555, 0.000874
us_000584145,0.182555, 0.000874
us_000533308,0.182555, 0.000894
us_000510268,0.182555, 0.001011
us_000582182,0.182555, 0.001028
us_000548557,0.182555, 0.001148
us_000459524,0.182555, 0.001264
us_000578626,0.182555, 0.001513
us_000460784,0.182555, 0.001907
us_000533309,0.182555, 0.002233
us_000492007,0.182555, 0.002486
us_000485956,0.182555, 0.002738
us_000547777,0.182555, 0.003972
us_000599324,0.182555, 0.004139
us_000538701,0.182555, 0.004466
us_000499872,0.182555, 0.004611
us_000499245,0.182555, 0.004666
us_000600516,0.182555, 0.005915
us_000525708,0.182555, 0.007016
us_000558556,0.182555, 0.011390
us_000602235,0.182555, 0.011393
us_000477630,0.182555, 0.020052
us_000615325,0.182555, 0.023446
us_000464782,0.182555, 0.027021
us_000499249,0.182555, 0.034275
us_000565211,0.182555, 0.057675
us_000560133,0.182555, 0.075540
pr_000760423,0.169127, 0.000000
pr_000953259,0.169127, 0.000000
pr_001628343,0.169127, 0.000000
pr_001643435,0.169127, 0.000000
pr_000710137,0.169127, 0.000000
pr_001718973,0.169127, 0.000000
pr_001390539,0.169127, 0.000000
us_000488318,0.169127, 0.000001
pr_001845361,0.169127, 0.000038
us_000459530,0.169127, 0.000052
us_000460004,0.169127, 0.000052
us_000459758,0.169127, 0.000052
us_000459487,0.169127, 0.000052
us_000575384,0.169127, 0.000555
us_000538797,0.169127, 0.001926
us_000533988,0.169127, 0.003751
us_000465799,0.169127, 0.004693
us_000458577,0.169127, 0.004889
us_000538969,0.169127, 0.007271
us_000473601,0.169127, 0.008276
us_000462607,0.169127, 0.010742
us_000501934,0.169127, 0.011259
us_000543614,0.169127, 0.011882
us_000492774,0.169127, 0.013336
us_000487587,0.169127, 0.014210
us_000538793,0.169127, 0.017882
us_000044950,0.169127, 0.018035
us_000491344,0.169127, 0.019068
us_000554495,0.169127, 0.020253
us_000481438,0.169127, 0.023894
us_000512595,0.169127, 0.030840
us_000468357,0.169127, 0.035594
us_000488084,0.169127, 0.044254
us_000556524,0.169127, 0.046819
us_000264749,0.169127, 0.054775
us_000593451,0.169127, 0.066483
us_000017515,0.169127, 0.121218
us_000458909,0.169127, 0.160302
pr_000996452,0.164063, 0.000000
pr_001112026,0.164063, 0.000001
pr_000438113,0.164063, 0.000006
us_000568328,0.164063, 0.000007
pr_000690173,0.164063, 0.000009
us_000567557,0.164063, 0.000867
us_000567526,0.164063, 0.000867
us_000481055,0.164063, 0.000966
us_000566141,0.164063, 0.002446
us_000561229,0.164063, 0.002446
us_000545513,0.164063, 0.002446
us_000527368,0.164063, 0.002446
us_000617469,0.164063, 0.002446
us_000566951,0.164063, 0.002755
us_000487415,0.164063, 0.002892
us_000567159,0.164063, 0.003557
us_000571870,0.164063, 0.005735
us_000566568,0.164063, 0.021211
us_000422908,0.164063, 0.031875
pr_000981334,0.149633, 0.000000
pr_001166271,0.149633, 0.000000
us_000529328,0.149633, 0.000000
