Product ID : 906 # of JPs covered : 1 : 68 : Bankruptcy, 
OID,Confidence at Map Node,Error at Map Node
pr_000844766,0.642199, 0.249724
pr_000464610,0.642199, 0.249724
pr_000732074,0.642199, 0.249724
pr_000003464,0.642199, 0.249724
pr_001152960,0.642199, 0.249730
pr_000833325,0.642199, 0.249736
pr_000744727,0.642199, 0.249739
pr_000241028,0.642199, 0.249739
pr_000635675,0.642199, 0.249748
pr_000406276,0.642199, 0.249759
pr_001659282,0.642199, 0.249759
pr_000669070,0.642199, 0.249767
pr_000638756,0.642199, 0.249779
pr_000887409,0.642199, 0.249779
pr_000760405,0.642199, 0.249780
pr_001768143,0.642199, 0.249780
pr_000840765,0.642199, 0.249780
pr_000895173,0.642199, 0.249780
pr_000927815,0.642199, 0.249780
pr_001599171,0.642199, 0.249780
pr_000971375,0.642199, 0.249780
pr_000235548,0.642199, 0.249780
pr_000653644,0.642199, 0.249780
pr_000568031,0.642199, 0.249780
pr_000735894,0.642199, 0.249780
pr_000883930,0.642199, 0.249780
pr_001901387,0.642199, 0.249780
pr_000888899,0.642199, 0.249780
pr_001901214,0.642199, 0.249780
pr_001714458,0.642199, 0.249780
pr_000742780,0.642199, 0.249780
pr_001410352,0.642199, 0.249780
pr_000973963,0.642199, 0.249780
pr_001901354,0.642199, 0.249780
pr_001598706,0.642199, 0.249780
pr_000724553,0.642199, 0.249780
pr_002182116,0.642199, 0.249780
pr_000986019,0.642199, 0.249780
pr_001735195,0.642199, 0.249780
pr_000361341,0.642199, 0.249780
pr_000177949,0.642199, 0.249780
pr_000914422,0.642199, 0.249780
pr_000176008,0.642199, 0.249780
pr_001037493,0.642199, 0.249780
pr_000445115,0.642199, 0.249780
pr_000378786,0.642199, 0.249780
pr_001966333,0.642199, 0.249780
pr_000833076,0.642199, 0.249780
pr_001589867,0.642199, 0.249780
pr_000833576,0.642199, 0.249780
pr_000240023,0.642199, 0.249780
pr_000635882,0.642199, 0.249780
pr_001717137,0.642199, 0.249780
pr_000841284,0.642199, 0.249780
pr_000834465,0.642199, 0.249780
pr_000940321,0.642199, 0.249780
pr_000844082,0.642199, 0.249780
pr_001605369,0.642199, 0.249780
pr_000838240,0.642199, 0.249780
pr_000877692,0.642199, 0.249780
pr_000718389,0.642199, 0.249780
pr_000648238,0.642199, 0.249780
pr_000861342,0.642199, 0.249780
pr_001918517,0.642199, 0.249780
pr_000979877,0.642199, 0.249780
pr_001059252,0.642199, 0.249780
pr_002199240,0.642199, 0.249780
pr_000363479,0.642199, 0.249780
pr_000765766,0.642199, 0.249780
pr_001037654,0.642199, 0.249780
pr_001909533,0.642199, 0.249780
pr_002171737,0.642199, 0.249780
pr_001597594,0.642199, 0.249780
pr_000995576,0.642199, 0.249780
pr_002146270,0.642199, 0.249780
pr_001113626,0.642199, 0.249780
pr_000932089,0.642199, 0.249780
pr_001155725,0.642199, 0.249780
pr_000755560,0.642199, 0.249780
pr_000906715,0.642199, 0.249780
pr_000837489,0.642199, 0.249780
pr_002110582,0.642199, 0.249780
pr_000162635,0.642199, 0.249780
pr_001601704,0.642199, 0.249780
pr_002083290,0.642199, 0.249780
pr_001031720,0.642199, 0.249780
pr_001105564,0.642199, 0.249780
pr_000761064,0.642199, 0.249780
pr_000989889,0.642199, 0.249780
pr_001945215,0.642199, 0.249780
pr_000983129,0.642199, 0.249780
pr_002144318,0.642199, 0.249780
pr_001622504,0.642199, 0.249780
pr_000426157,0.642199, 0.249780
pr_000767836,0.642199, 0.249780
pr_002152169,0.642199, 0.249780
pr_001823213,0.642199, 0.249780
pr_001584533,0.642199, 0.249780
pr_001949831,0.642199, 0.249780
pr_000710728,0.642199, 0.249780
pr_000847220,0.642199, 0.249780
pr_000607258,0.642199, 0.249780
pr_001597726,0.642199, 0.249780
pr_000767392,0.642199, 0.249780
pr_000832563,0.642199, 0.249780
pr_000596323,0.642199, 0.249780
pr_000932348,0.642199, 0.249780
pr_001968903,0.642199, 0.249780
pr_000878835,0.642199, 0.249780
pr_000580453,0.642199, 0.249780
pr_002146470,0.642199, 0.249780
pr_002235870,0.642199, 0.249780
pr_001403872,0.642199, 0.249780
pr_002144199,0.642199, 0.249780
pr_000361310,0.642199, 0.249780
pr_000861509,0.642199, 0.249780
pr_000739618,0.642199, 0.249780
pr_000712020,0.642199, 0.249780
pr_000718411,0.642199, 0.249780
pr_001668140,0.642199, 0.249780
pr_000760228,0.642199, 0.249780
pr_001409245,0.642199, 0.249780
pr_000736090,0.642199, 0.249780
pr_000651526,0.642199, 0.249780
pr_000927806,0.642199, 0.249780
pr_000607648,0.642199, 0.249780
pr_002143390,0.642199, 0.249780
pr_001121659,0.642199, 0.249780
pr_001701760,0.642199, 0.249780
pr_000272239,0.642199, 0.249780
pr_000716248,0.642199, 0.249780
pr_001045493,0.642199, 0.249780
pr_000888599,0.642199, 0.249780
pr_001099853,0.642199, 0.249780
pr_002193273,0.642199, 0.249780
pr_000378324,0.642199, 0.249780
pr_002126961,0.642199, 0.249780
pr_001919995,0.642199, 0.249780
pr_000910185,0.642199, 0.249780
pr_001901246,0.642199, 0.249780
pr_001657001,0.642199, 0.249780
pr_000995566,0.642199, 0.249780
pr_000657202,0.642199, 0.249780
pr_000920448,0.642199, 0.249780
pr_000731393,0.642199, 0.249780
pr_000171228,0.642199, 0.249780
pr_002174211,0.642199, 0.249780
pr_001951628,0.642199, 0.249780
pr_000733071,0.642199, 0.249780
pr_000935117,0.642199, 0.249780
pr_000914659,0.642199, 0.249780
pr_002145467,0.642199, 0.249780
pr_000860011,0.642199, 0.249780
pr_000654274,0.642199, 0.249780
pr_000835726,0.642199, 0.249780
pr_000756729,0.642199, 0.249780
pr_001582708,0.642199, 0.249780
pr_000650441,0.642199, 0.249780
pr_001030263,0.642199, 0.249780
pr_001901740,0.642199, 0.249780
pr_000608805,0.642199, 0.249780
pr_000736697,0.642199, 0.249780
pr_000764240,0.642199, 0.249780
pr_002135409,0.642199, 0.249780
pr_000978467,0.642199, 0.249780
pr_001737642,0.642199, 0.249780
pr_000836216,0.642199, 0.249780
pr_000981425,0.642199, 0.249780
pr_000381649,0.642199, 0.249780
pr_000728330,0.642199, 0.249780
pr_000995529,0.642199, 0.249780
pr_000834877,0.642199, 0.249780
pr_000728333,0.642199, 0.249780
pr_000974870,0.642199, 0.249780
pr_001877430,0.642199, 0.249780
pr_000870695,0.642199, 0.249780
pr_000884272,0.642199, 0.249780
pr_001121667,0.642199, 0.249780
pr_000767514,0.642199, 0.249780
pr_000640207,0.642199, 0.249780
pr_000584659,0.642199, 0.249780
pr_000336520,0.642199, 0.249780
pr_000867434,0.642199, 0.249780
pr_000960390,0.642199, 0.249780
pr_001992168,0.642199, 0.249780
pr_000765768,0.642199, 0.249780
pr_001588082,0.642199, 0.249780
pr_000860088,0.642199, 0.249780
pr_001993119,0.642199, 0.249780
pr_000742786,0.642199, 0.249780
pr_000995112,0.642199, 0.249780
pr_001032213,0.642199, 0.249780
pr_001922319,0.642199, 0.249780
pr_000431443,0.642199, 0.249780
pr_001973857,0.642199, 0.249780
pr_000690403,0.642199, 0.249780
pr_000598778,0.642199, 0.249780
pr_000989260,0.642199, 0.249780
pr_001582175,0.642199, 0.249780
pr_001016602,0.642199, 0.249780
pr_000659794,0.642199, 0.249780
pr_000423033,0.642199, 0.249780
pr_000452496,0.642199, 0.249780
pr_001725063,0.642199, 0.249780
pr_000739330,0.642199, 0.249780
pr_002177634,0.642199, 0.249780
pr_000856630,0.642199, 0.249780
pr_000461058,0.642199, 0.249780
pr_001581983,0.642199, 0.249780
pr_000606482,0.642199, 0.249780
pr_000262084,0.642199, 0.249780
pr_000863167,0.642199, 0.249780
pr_000707180,0.642199, 0.249780
pr_001738278,0.642199, 0.249780
pr_002153384,0.642199, 0.249780
pr_000656624,0.642199, 0.249780
pr_002144232,0.642199, 0.249780
pr_001584899,0.642199, 0.249780
pr_001983509,0.642199, 0.249780
pr_000647286,0.642199, 0.249780
pr_001714490,0.642199, 0.249780
pr_000977671,0.642199, 0.249780
pr_002064688,0.642199, 0.249780
pr_001582549,0.642199, 0.249780
pr_000591440,0.642199, 0.249780
pr_000746133,0.642199, 0.249780
pr_000883424,0.642199, 0.249780
pr_000978719,0.642199, 0.249780
pr_000976508,0.642199, 0.249780
pr_000669009,0.642199, 0.249780
pr_001584492,0.642199, 0.249780
pr_000611667,0.642199, 0.249780
pr_000757390,0.642199, 0.249780
pr_000583967,0.642199, 0.249780
pr_000834935,0.642199, 0.249780
pr_000590119,0.642199, 0.249780
pr_000937801,0.642199, 0.249780
pr_000857540,0.642199, 0.249780
pr_000899628,0.642199, 0.249780
pr_000729073,0.642199, 0.249780
pr_000666204,0.642199, 0.249780
pr_001019660,0.642199, 0.249780
pr_001401314,0.642199, 0.249780
pr_000193389,0.642199, 0.249780
pr_000840848,0.642199, 0.249780
pr_001937417,0.642199, 0.249780
pr_000701902,0.642199, 0.249780
pr_001631074,0.642199, 0.249780
pr_000833175,0.642199, 0.249780
pr_001965025,0.642199, 0.249780
pr_000744363,0.642199, 0.249780
pr_001714333,0.642199, 0.249780
pr_001609131,0.642199, 0.249780
pr_002156749,0.642199, 0.249780
pr_001406488,0.642199, 0.249780
pr_000703016,0.642199, 0.249780
pr_000857560,0.642199, 0.249780
pr_000888881,0.642199, 0.249780
pr_000453370,0.642199, 0.249780
pr_000968760,0.642199, 0.249780
pr_000706084,0.642199, 0.249780
pr_001409914,0.642199, 0.249780
pr_000830398,0.642199, 0.249780
pr_000859822,0.642199, 0.249780
pr_001823879,0.642199, 0.249780
pr_001403895,0.642199, 0.249780
pr_000717479,0.642199, 0.249780
pr_000840675,0.642199, 0.249780
pr_001031203,0.642199, 0.249780
pr_001936803,0.642199, 0.249780
pr_001609587,0.642199, 0.249780
pr_000642916,0.642199, 0.249780
pr_001714470,0.642199, 0.249780
pr_001713295,0.642199, 0.249780
pr_000911276,0.642199, 0.249780
pr_000922214,0.642199, 0.249780
pr_000844749,0.642199, 0.249780
pr_000695221,0.642199, 0.249780
pr_000908949,0.642199, 0.249780
pr_002186628,0.642199, 0.249780
pr_001021433,0.642199, 0.249780
pr_000973440,0.642199, 0.249780
pr_000636121,0.642199, 0.249780
pr_001768035,0.642199, 0.249780
pr_001030772,0.642199, 0.249780
pr_001686847,0.642199, 0.249780
pr_001951872,0.642199, 0.249780
pr_002178462,0.642199, 0.249780
pr_000838101,0.642199, 0.249780
pr_000857495,0.642199, 0.249780
pr_001012091,0.642199, 0.249780
pr_000635452,0.642199, 0.249780
pr_001900360,0.642199, 0.249780
pr_000208581,0.642199, 0.249780
pr_000691953,0.642199, 0.249780
pr_000882748,0.642199, 0.249780
pr_001832273,0.642199, 0.249780
pr_001954375,0.642199, 0.249780
pr_001015128,0.642199, 0.249780
pr_001122672,0.642199, 0.249780
pr_000973485,0.642199, 0.249780
pr_001712417,0.642199, 0.249780
pr_001031963,0.642199, 0.249780
pr_001714644,0.642199, 0.249780
pr_000904689,0.642199, 0.249780
pr_000888790,0.642199, 0.249780
pr_000743340,0.642199, 0.249780
pr_000642502,0.642199, 0.249780
pr_000769312,0.642199, 0.249780
pr_000992773,0.642199, 0.249780
pr_001712838,0.642199, 0.249780
pr_001402630,0.642199, 0.249780
pr_001008304,0.642199, 0.249780
pr_002117431,0.642199, 0.249780
pr_001081263,0.642199, 0.249780
pr_000661543,0.642199, 0.249780
pr_002081775,0.642199, 0.249780
pr_001030753,0.642199, 0.249780
pr_000857422,0.642199, 0.249780
pr_001713688,0.642199, 0.249780
pr_000901615,0.642199, 0.249780
pr_000746731,0.642199, 0.249780
pr_000843706,0.642199, 0.249780
pr_002110570,0.642199, 0.249780
pr_000593702,0.642199, 0.249780
pr_000977644,0.642199, 0.249780
pr_000719005,0.642199, 0.249780
pr_002200850,0.642199, 0.249780
pr_000360473,0.642199, 0.249780
pr_000736509,0.642199, 0.249780
pr_000405115,0.642199, 0.249780
pr_000735414,0.642199, 0.249780
pr_001032306,0.642199, 0.249780
pr_000257064,0.642199, 0.249780
pr_000732506,0.642199, 0.249780
pr_000639512,0.642199, 0.249780
pr_000411450,0.642199, 0.249780
pr_000990005,0.642199, 0.249780
pr_000595570,0.642199, 0.249780
pr_001598952,0.642199, 0.249780
pr_000832771,0.642199, 0.249780
pr_001141187,0.642199, 0.249780
pr_000875389,0.642199, 0.249780
pr_002071168,0.642199, 0.249780
pr_000840088,0.642199, 0.249780
pr_000989237,0.642199, 0.249780
pr_000607068,0.642199, 0.249780
pr_000635447,0.642199, 0.249780
pr_001993830,0.642199, 0.249780
pr_000981691,0.642199, 0.249780
pr_001002662,0.642199, 0.249780
pr_000981624,0.642199, 0.249780
pr_000720262,0.642199, 0.249780
pr_000891892,0.642199, 0.249780
pr_000194734,0.642199, 0.249780
pr_000882167,0.642199, 0.249780
pr_000875394,0.642199, 0.249780
pr_000922069,0.642199, 0.249780
pr_001963430,0.642199, 0.249780
pr_000882195,0.642199, 0.249780
pr_000758464,0.642199, 0.249780
pr_000763749,0.642199, 0.249780
pr_000361285,0.642199, 0.249780
pr_000978375,0.642199, 0.249780
pr_000689899,0.642199, 0.249780
pr_000888491,0.642199, 0.249780
pr_000169825,0.642199, 0.249780
pr_000987841,0.642199, 0.249780
pr_002065430,0.642199, 0.249780
pr_001992341,0.642199, 0.249780
pr_001054629,0.642199, 0.249780
pr_001647959,0.642199, 0.249780
pr_000885852,0.642199, 0.249780
pr_001982805,0.642199, 0.249780
pr_001832100,0.642199, 0.249780
pr_000763867,0.642199, 0.249780
pr_000979041,0.642199, 0.249780
pr_000596728,0.642199, 0.249780
pr_001945119,0.642199, 0.249780
pr_001605574,0.642199, 0.249780
pr_001744148,0.642199, 0.249780
pr_001635687,0.642199, 0.249780
pr_000929011,0.642199, 0.249780
pr_000832194,0.642199, 0.249780
pr_001123168,0.642199, 0.249780
pr_001919671,0.642199, 0.249780
pr_001168232,0.642199, 0.249780
pr_000705740,0.642199, 0.249780
pr_001002355,0.642199, 0.249780
pr_000829194,0.642199, 0.249780
pr_000861593,0.642199, 0.249780
pr_000887723,0.642199, 0.249780
pr_002146802,0.642199, 0.249780
pr_000768141,0.642199, 0.249780
pr_000834046,0.642199, 0.249780
pr_001031744,0.642199, 0.249780
pr_001714356,0.642199, 0.249780
pr_000593224,0.642199, 0.249780
pr_000435051,0.642199, 0.249780
pr_000403629,0.642199, 0.249780
pr_001588305,0.642199, 0.249780
pr_001064002,0.642199, 0.249780
pr_000191164,0.642199, 0.249780
pr_001923900,0.642199, 0.249780
pr_000761736,0.642199, 0.249780
pr_000973596,0.642199, 0.249780
pr_000709687,0.642199, 0.249780
pr_000706266,0.642199, 0.249780
pr_000691681,0.642199, 0.249780
pr_000713844,0.642199, 0.249780
pr_001919620,0.642199, 0.249780
pr_001061826,0.642199, 0.249780
pr_001016308,0.642199, 0.249780
pr_000891275,0.642199, 0.249780
pr_002071149,0.642199, 0.249780
pr_001135129,0.642199, 0.249780
pr_000887544,0.642199, 0.249780
pr_002142977,0.642199, 0.249780
pr_002172022,0.642199, 0.249780
pr_000285984,0.642199, 0.249780
pr_000290200,0.642199, 0.249780
pr_001609734,0.642199, 0.249780
pr_000890121,0.642199, 0.249780
pr_000361675,0.642199, 0.249780
pr_001901158,0.642199, 0.249780
pr_000283850,0.642199, 0.249780
pr_002052911,0.642199, 0.249780
pr_000285761,0.642199, 0.249780
pr_000643709,0.642199, 0.249780
pr_000240646,0.642199, 0.249780
pr_001404727,0.642199, 0.249780
pr_001141524,0.642199, 0.249780
pr_001032307,0.642199, 0.249780
pr_000838424,0.642199, 0.249780
pr_000743363,0.642199, 0.249780
pr_001967810,0.642199, 0.249780
pr_002075902,0.642199, 0.249780
pr_000664081,0.642199, 0.249780
pr_000861566,0.642199, 0.249780
pr_002143323,0.642199, 0.249780
pr_000710689,0.642199, 0.249780
pr_000463887,0.642199, 0.249780
pr_001901759,0.642199, 0.249780
pr_001031205,0.642199, 0.249780
pr_001901176,0.642199, 0.249780
pr_001956780,0.642199, 0.249780
pr_001898603,0.642199, 0.249780
pr_000761916,0.642199, 0.249780
pr_000235598,0.642199, 0.249780
pr_000663672,0.642199, 0.249780
pr_001588131,0.642199, 0.249780
pr_001159343,0.642199, 0.249780
pr_001016601,0.642199, 0.249780
pr_001407089,0.642199, 0.249780
pr_000844507,0.642199, 0.249780
pr_002112775,0.642199, 0.249780
pr_002099891,0.642199, 0.249780
pr_001005393,0.642199, 0.249780
pr_000381131,0.642199, 0.249780
pr_001124343,0.642199, 0.249780
pr_001031161,0.642199, 0.249780
pr_000977796,0.642199, 0.249780
pr_000857369,0.642199, 0.249780
pr_000904558,0.642199, 0.249780
pr_000832052,0.642199, 0.249780
pr_000669649,0.642199, 0.249780
pr_000929143,0.642199, 0.249780
pr_001640747,0.642199, 0.249780
pr_001991451,0.642199, 0.249780
pr_000917081,0.642199, 0.249780
pr_002190622,0.642199, 0.249780
pr_000727949,0.642199, 0.249780
pr_001167380,0.642199, 0.249780
pr_000178301,0.642199, 0.249780
pr_000583881,0.642199, 0.249780
pr_001404525,0.642199, 0.249780
pr_001823878,0.642199, 0.249780
pr_000648350,0.642199, 0.249780
pr_000872678,0.642199, 0.249780
pr_000932660,0.642199, 0.249780
pr_000715401,0.642199, 0.249780
pr_001831940,0.642199, 0.249780
pr_002234339,0.642199, 0.249780
pr_000890180,0.642199, 0.249780
pr_001993821,0.642199, 0.249780
pr_001747404,0.642199, 0.249780
pr_000593218,0.642199, 0.249780
pr_000659044,0.642199, 0.249780
pr_000838093,0.642199, 0.249780
pr_001587983,0.642199, 0.249780
pr_000593649,0.642199, 0.249780
pr_001408695,0.642199, 0.249780
pr_000971765,0.642199, 0.249780
pr_000192894,0.642199, 0.249780
pr_001080839,0.642199, 0.249780
pr_002189693,0.642199, 0.249780
pr_001988022,0.642199, 0.249780
pr_002144589,0.642199, 0.249780
pr_000979001,0.642199, 0.249780
pr_001002253,0.642199, 0.249780
pr_001030605,0.642199, 0.249780
pr_002140436,0.642199, 0.249780
pr_000589869,0.642199, 0.249780
pr_000871366,0.642199, 0.249780
pr_000948218,0.642199, 0.249780
pr_001748199,0.642199, 0.249780
pr_000927029,0.642199, 0.249780
pr_000881450,0.642199, 0.249780
pr_000238082,0.642199, 0.249780
pr_000845688,0.642199, 0.249780
pr_001639385,0.642199, 0.249780
pr_000768972,0.642199, 0.249780
pr_000877986,0.642199, 0.249780
pr_000895603,0.642199, 0.249780
pr_000909344,0.642199, 0.249780
pr_000769068,0.642199, 0.249780
pr_000910559,0.642199, 0.249780
pr_001404362,0.642199, 0.249780
pr_000757187,0.642199, 0.249780
pr_001408746,0.642199, 0.249780
pr_001679553,0.642199, 0.249780
pr_000982554,0.642199, 0.249780
pr_001021431,0.642199, 0.249780
pr_000847912,0.642199, 0.249780
pr_000240691,0.642199, 0.249780
pr_001949854,0.642199, 0.249780
pr_000719220,0.642199, 0.249780
pr_001768103,0.642199, 0.249780
pr_000744744,0.642199, 0.249780
pr_000714075,0.642199, 0.249780
pr_000716185,0.642199, 0.249780
pr_001118580,0.642199, 0.249780
pr_001901160,0.642199, 0.249780
pr_001647464,0.642199, 0.249780
pr_002161214,0.642199, 0.249780
pr_000607187,0.642199, 0.249780
pr_000973754,0.642199, 0.249780
pr_000767951,0.642199, 0.249780
pr_002080816,0.642199, 0.249780
pr_000692028,0.642199, 0.249780
pr_000879522,0.642199, 0.249780
pr_000611694,0.642199, 0.249780
pr_000970664,0.642199, 0.249780
pr_001714372,0.642199, 0.249780
pr_000600330,0.642199, 0.249780
pr_001588068,0.642199, 0.249780
pr_000635560,0.642199, 0.249780
pr_000360702,0.642199, 0.249780
pr_000450820,0.642199, 0.249780
pr_002099112,0.642199, 0.249780
pr_000585613,0.642199, 0.249780
pr_001091618,0.642199, 0.249780
pr_001925667,0.642199, 0.249780
pr_001820048,0.642199, 0.249780
pr_001685958,0.642199, 0.249780
pr_002106158,0.642199, 0.249780
pr_001121772,0.642199, 0.249780
pr_000710108,0.642199, 0.249780
pr_001605502,0.642199, 0.249780
pr_001584730,0.642199, 0.249780
pr_002148557,0.642199, 0.249780
pr_001926792,0.642199, 0.249780
pr_001413284,0.642199, 0.249780
pr_001101094,0.642199, 0.249780
pr_002133816,0.642199, 0.249780
pr_002117435,0.642199, 0.249780
pr_000986362,0.642199, 0.249780
pr_001079011,0.642199, 0.249780
pr_000906810,0.642199, 0.249780
pr_000843971,0.642199, 0.249780
pr_000691315,0.642199, 0.249780
pr_001950341,0.642199, 0.249780
pr_000844463,0.642199, 0.249780
pr_000658499,0.642199, 0.249780
pr_000970098,0.642199, 0.249780
pr_001133365,0.642199, 0.249780
pr_000203036,0.642199, 0.249780
pr_000179538,0.642199, 0.249780
pr_000934786,0.642199, 0.249780
pr_000901083,0.642199, 0.249780
pr_001993836,0.642199, 0.249780
pr_000603456,0.642199, 0.249780
pr_001589891,0.642199, 0.249780
pr_000590251,0.642199, 0.249780
pr_000721080,0.642199, 0.249780
pr_000871980,0.642199, 0.249780
pr_000970829,0.642199, 0.249780
pr_000859204,0.642199, 0.249780
pr_000743025,0.642199, 0.249780
pr_000932088,0.642199, 0.249780
pr_002168152,0.642199, 0.249780
pr_000859083,0.642199, 0.249780
pr_000845584,0.642199, 0.249780
pr_000691183,0.642199, 0.249780
pr_000743462,0.642199, 0.249780
pr_001113149,0.642199, 0.249780
pr_000240614,0.642199, 0.249780
pr_001866746,0.642199, 0.249780
pr_000839370,0.642199, 0.249780
pr_001085806,0.642199, 0.249780
pr_000760986,0.642199, 0.249780
pr_000927999,0.642199, 0.249780
pr_000828159,0.642199, 0.249780
pr_000969262,0.642199, 0.249780
pr_000411625,0.642199, 0.249780
pr_000971184,0.642199, 0.249780
pr_002232392,0.642199, 0.249780
pr_000464385,0.642199, 0.249780
pr_000636541,0.642199, 0.249780
pr_000969473,0.642199, 0.249780
pr_001598401,0.642199, 0.249780
pr_001919511,0.642199, 0.249780
pr_000830975,0.642199, 0.249780
pr_001901620,0.642199, 0.249780
pr_001007859,0.642199, 0.249780
pr_000745286,0.642199, 0.249780
pr_001703962,0.642199, 0.249780
pr_000905398,0.642199, 0.249780
pr_000379200,0.642199, 0.249780
pr_000860804,0.642199, 0.249780
pr_001149492,0.642199, 0.249780
pr_000739845,0.642199, 0.249780
pr_000361539,0.642199, 0.249780
pr_000608677,0.642199, 0.249780
