OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
1115,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
1116,0.02190090,(30|4),0.05318125,(30|3),0.08865751,(31|4),0.12083420,(29|4),0.29286608,(30|5),0.37260732,(29|3),0.38588125,(29|5),0.71803606,(31|3),0.71878213,(31|5),
1117,0.71313322,(25|39),0.77074569,(25|38),0.83892804,(25|40),0.89101458,(26|40),0.91498744,(24|38),0.92492908,(26|38),0.93316180,(26|39),0.94251466,(24|39),0.99527073,(24|40),
1118,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
112,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1120,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1121,0.00000006,(23|27),0.00001243,(22|27),0.00002030,(23|26),0.00005355,(23|28),0.00009763,(24|27),0.00019933,(24|28),0.00126819,(24|26),0.00141892,(22|28),0.00225320,(22|26),
1122,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
1123,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
1124,0.00000029,(26|42),0.00001125,(25|42),0.00012272,(26|41),0.00140434,(27|42),0.01501377,(26|43),0.02305065,(27|41),0.09722679,(27|43),0.71490318,(25|41),0.81795120,(25|43),
1125,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
1126,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1127,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
1128,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
1129,0.00000467,(33|41),0.00016244,(32|41),0.00031217,(34|41),0.00323607,(33|42),0.00771027,(34|40),0.00851833,(33|40),0.05292011,(34|42),0.06164449,(32|40),0.26378986,(32|42),
113,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
1130,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
1131,0.00002148,(40|43),0.00062649,(41|43),0.01173074,(40|42),0.01850697,(39|43),0.02712714,(41|42),0.10423512,(40|44),0.12446305,(39|42),0.25913295,(41|44),0.45597172,(39|44),
1132,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1133,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
1134,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1135,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
1136,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1137,0.00006686,(25|3),0.00028123,(26|3),0.00545630,(25|4),0.00698126,(25|2),0.03259588,(26|2),0.04072092,(24|3),0.12599057,(24|4),0.59411424,(24|2),0.68723089,(26|4),
1138,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
1139,0.00001156,(30|1),0.00006151,(29|1),0.00177951,(30|2),0.00527025,(31|1),0.00770860,(31|2),0.03353687,(30|0),0.07222667,(31|0),0.52703714,(29|2),0.60238755,(29|0),
114,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
1140,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1141,0.00000000,(24|9),0.00000467,(24|8),0.00001545,(23|9),0.00002001,(25|9),0.00009049,(24|10),0.00082514,(23|8),0.00423318,(25|8),0.00427531,(25|10),0.03896698,(23|10),
1142,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
1143,0.00007402,(26|44),0.08469204,(27|44),0.14147766,(27|43),0.21848245,(26|45),0.28501233,(26|43),0.56533617,(25|44),0.94858563,(25|43),0.99280107,(25|45),0.99554759,(27|45),
1144,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
1145,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
1146,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
1147,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1148,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
1149,0.00022297,(31|44),0.00054598,(31|43),0.00162103,(31|45),0.01962818,(30|44),0.14136326,(32|44),0.91039097,(32|45),0.91236264,(30|45),0.91291189,(32|43),0.98310775,(30|43),
115,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1150,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
1151,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1152,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
1155,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
1156,0.00000006,(23|27),0.00001243,(22|27),0.00002030,(23|26),0.00005355,(23|28),0.00009763,(24|27),0.00019933,(24|28),0.00126819,(24|26),0.00141892,(22|28),0.00225320,(22|26),
1157,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1158,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
1159,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
116,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
1160,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
1161,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1162,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
1163,0.00002148,(40|43),0.00062649,(41|43),0.01173074,(40|42),0.01850697,(39|43),0.02712714,(41|42),0.10423512,(40|44),0.12446305,(39|42),0.25913295,(41|44),0.45597172,(39|44),
1164,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
1165,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1166,0.00006686,(25|3),0.00028123,(26|3),0.00545630,(25|4),0.00698126,(25|2),0.03259588,(26|2),0.04072092,(24|3),0.12599057,(24|4),0.59411424,(24|2),0.68723089,(26|4),
1167,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
1168,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1169,0.00000190,(32|36),0.00006986,(31|36),0.00152774,(31|35),0.00159258,(31|37),0.00189162,(33|36),0.00504836,(32|37),0.04557579,(32|35),0.05888364,(33|37),0.20088099,(33|35),
117,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
1170,0.00000029,(26|42),0.00001125,(25|42),0.00012272,(26|41),0.00140434,(27|42),0.01501377,(26|43),0.02305065,(27|41),0.09722679,(27|43),0.71490318,(25|41),0.81795120,(25|43),
1171,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
1172,0.00000459,(28|2),0.00082945,(27|2),0.00090743,(28|3),0.00282436,(29|2),0.02086083,(28|1),0.07044478,(27|3),0.09872856,(29|3),0.22708489,(27|1),0.86957836,(29|1),
1173,0.00001156,(30|1),0.00006151,(29|1),0.00177951,(30|2),0.00527025,(31|1),0.00770860,(31|2),0.03353687,(30|0),0.07222667,(31|0),0.52703714,(29|2),0.60238755,(29|0),
1174,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1175,0.00001156,(30|1),0.00006151,(29|1),0.00177951,(30|2),0.00527025,(31|1),0.00770860,(31|2),0.03353687,(30|0),0.07222667,(31|0),0.52703714,(29|2),0.60238755,(29|0),
1176,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1177,0.00000006,(23|27),0.00001243,(22|27),0.00002030,(23|26),0.00005355,(23|28),0.00009763,(24|27),0.00019933,(24|28),0.00126819,(24|26),0.00141892,(22|28),0.00225320,(22|26),
1178,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
1179,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
118,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
1181,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1182,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
1183,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
1184,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
1185,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
1186,0.00007402,(26|44),0.08469204,(27|44),0.14147766,(27|43),0.21848245,(26|45),0.28501233,(26|43),0.56533617,(25|44),0.94858563,(25|43),0.99280107,(25|45),0.99554759,(27|45),
1187,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
1188,0.00006686,(25|3),0.00028123,(26|3),0.00545630,(25|4),0.00698126,(25|2),0.03259588,(26|2),0.04072092,(24|3),0.12599057,(24|4),0.59411424,(24|2),0.68723089,(26|4),
1189,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
119,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1191,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
1192,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
1193,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
1194,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1195,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1196,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1197,0.00001156,(30|1),0.00006151,(29|1),0.00177951,(30|2),0.00527025,(31|1),0.00770860,(31|2),0.03353687,(30|0),0.07222667,(31|0),0.52703714,(29|2),0.60238755,(29|0),
1198,0.00000459,(28|2),0.00082945,(27|2),0.00090743,(28|3),0.00282436,(29|2),0.02086083,(28|1),0.07044478,(27|3),0.09872856,(29|3),0.22708489,(27|1),0.86957836,(29|1),
1199,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
120,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1200,0.00000006,(23|27),0.00001243,(22|27),0.00002030,(23|26),0.00005355,(23|28),0.00009763,(24|27),0.00019933,(24|28),0.00126819,(24|26),0.00141892,(22|28),0.00225320,(22|26),
1201,0.00000000,(17|0),0.00000429,(18|0),0.00000983,(17|49),0.00006768,(17|1),0.00025265,(16|0),0.00058099,(18|1),0.00201471,(18|49),0.00493686,(16|1),0.01430158,(16|49),
1202,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
1203,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
1204,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1205,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
1206,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1207,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1208,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
1209,0.00000029,(26|42),0.00001125,(25|42),0.00012272,(26|41),0.00140434,(27|42),0.01501377,(26|43),0.02305065,(27|41),0.09722679,(27|43),0.71490318,(25|41),0.81795120,(25|43),
121,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
1210,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
1211,0.12612511,(30|5),0.16352253,(29|4),0.25830916,(30|4),0.28231230,(29|5),0.36700538,(31|4),0.49670708,(31|5),0.59491861,(30|6),0.68585950,(29|6),0.70782691,(31|6),
1212,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
1213,0.00000190,(32|36),0.00006986,(31|36),0.00152774,(31|35),0.00159258,(31|37),0.00189162,(33|36),0.00504836,(32|37),0.04557579,(32|35),0.05888364,(33|37),0.20088099,(33|35),
1214,0.00000000,(17|0),0.00000429,(18|0),0.00000983,(17|49),0.00006768,(17|1),0.00025265,(16|0),0.00058099,(18|1),0.00201471,(18|49),0.00493686,(16|1),0.01430158,(16|49),
1215,0.00001156,(30|1),0.00006151,(29|1),0.00177951,(30|2),0.00527025,(31|1),0.00770860,(31|2),0.03353687,(30|0),0.07222667,(31|0),0.52703714,(29|2),0.60238755,(29|0),
1216,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1217,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1218,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
1219,0.00022297,(31|44),0.00054598,(31|43),0.00162103,(31|45),0.01962818,(30|44),0.14136326,(32|44),0.91039097,(32|45),0.91236264,(30|45),0.91291189,(32|43),0.98310775,(30|43),
122,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1220,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
1221,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1222,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1223,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
1224,0.00000000,(48|42),0.00000773,(48|43),0.00002157,(47|42),0.00004238,(48|41),0.00018569,(49|42),0.00029509,(47|43),0.00354519,(47|41),0.00600985,(49|41),0.00845820,(49|43),
1225,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1226,0.00000459,(28|2),0.00082945,(27|2),0.00090743,(28|3),0.00282436,(29|2),0.02086083,(28|1),0.07044478,(27|3),0.09872856,(29|3),0.22708489,(27|1),0.86957836,(29|1),
1227,0.00000014,(24|41),0.00022265,(25|41),0.00273094,(24|40),0.00296106,(23|41),0.07666852,(25|40),0.08778465,(23|40),0.29683462,(24|42),0.31492862,(23|42),0.98427469,(25|42),
1228,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
1229,0.00000002,(12|0),0.00002965,(13|0),0.00007990,(12|49),0.00011955,(12|1),0.00080777,(11|1),0.00127154,(11|0),0.00152676,(13|1),0.00159865,(13|49),0.00451832,(11|49),
123,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
1230,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
1231,0.00000029,(26|42),0.00001125,(25|42),0.00012272,(26|41),0.00140434,(27|42),0.01501377,(26|43),0.02305065,(27|41),0.09722679,(27|43),0.71490318,(25|41),0.81795120,(25|43),
1232,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
1233,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
1234,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
1235,0.00000221,(33|1),0.00050903,(33|2),0.00115422,(32|1),0.00134558,(33|0),0.01263617,(34|1),0.02749665,(32|0),0.02968122,(34|2),0.27639970,(34|0),0.31904471,(32|2),
1236,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
1237,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
1238,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
1239,0.00000101,(14|28),0.00052187,(14|29),0.00068795,(14|27),0.00080152,(13|28),0.00661440,(15|28),0.00881671,(13|27),0.01671276,(15|29),0.04307242,(13|29),0.23469906,(15|27),
124,0.00000000,(26|31),0.00000392,(26|30),0.00000401,(27|31),0.00005762,(26|32),0.00021972,(25|31),0.00097679,(27|30),0.00346459,(25|32),0.00763442,(27|32),0.00985263,(25|30),
