Product ID : 2067 # of JPs covered : 1 : 143 : Trademarks, 
OID,Confidence at Map Node,Error at Map Node
us_000582329,0.017265, 0.053440
us_000604345,0.017265, 0.053573
us_000554947,0.017265, 0.059045
us_000606305,0.017265, 0.059045
us_000508898,0.017265, 0.059045
us_000575201,0.017265, 0.059500
us_000554347,0.017265, 0.060355
us_000489029,0.017265, 0.060594
us_000564656,0.017265, 0.064498
us_000522423,0.017265, 0.065064
us_000476491,0.017265, 0.065721
us_000545075,0.017265, 0.066868
us_000532303,0.017265, 0.067415
us_000519808,0.017265, 0.067807
us_000563443,0.017265, 0.068783
us_000510102,0.017265, 0.069070
us_000580107,0.017265, 0.071075
us_000524647,0.017265, 0.071300
us_000595854,0.017265, 0.071401
us_000513312,0.017265, 0.071602
us_000474004,0.017265, 0.072181
us_000605460,0.017265, 0.072440
us_000572007,0.017265, 0.073322
us_000579939,0.017265, 0.074017
us_000615635,0.017265, 0.074717
us_000564540,0.017265, 0.075136
us_000617011,0.017265, 0.076532
us_000524820,0.017265, 0.076834
us_000554813,0.017265, 0.079075
us_000516414,0.017265, 0.079462
us_000476084,0.017265, 0.082075
us_000601001,0.017265, 0.089323
us_000595618,0.017265, 0.090046
us_000558739,0.017265, 0.091064
us_000516014,0.017265, 0.091196
us_000468369,0.017265, 0.092010
us_000602180,0.017265, 0.092610
us_000533464,0.017265, 0.093336
us_000535328,0.017265, 0.093510
us_000591180,0.017265, 0.093701
us_000591858,0.017265, 0.093808
us_000563552,0.017265, 0.093867
us_000563582,0.017265, 0.093903
us_000594586,0.017265, 0.094043
us_000515955,0.017265, 0.094646
us_000515967,0.017265, 0.094646
us_000614252,0.017265, 0.095086
us_000576818,0.017265, 0.095147
us_000576831,0.017265, 0.095147
us_000600470,0.017265, 0.095173
us_000572703,0.017265, 0.095191
us_000593255,0.017265, 0.095233
us_000593327,0.017265, 0.095233
us_000600368,0.017265, 0.095268
us_000594609,0.017265, 0.095268
us_000599465,0.017265, 0.095268
us_000594598,0.017265, 0.095268
us_000599023,0.017265, 0.095268
us_000572416,0.017265, 0.095297
us_000593218,0.017265, 0.095310
us_000610705,0.017265, 0.095382
us_000532383,0.017265, 0.095983
us_000594872,0.017265, 0.096322
us_000601581,0.017265, 0.096388
us_000609341,0.017265, 0.096461
us_000578384,0.017265, 0.096634
us_000588684,0.017265, 0.096775
us_000576151,0.017265, 0.096831
us_000593753,0.017265, 0.097319
us_000609480,0.017265, 0.097698
us_000544610,0.017265, 0.097698
us_000515940,0.017265, 0.097698
us_000544830,0.017265, 0.097698
us_000609636,0.017265, 0.097870
us_000304820,0.017265, 0.098329
us_000607433,0.017265, 0.098329
us_000545635,0.017265, 0.098329
us_000603900,0.017265, 0.098408
us_000594631,0.017265, 0.098426
us_000594630,0.017265, 0.098426
us_000594628,0.017265, 0.098426
us_000594632,0.017265, 0.098426
us_000576158,0.017265, 0.098426
us_000534397,0.017265, 0.098430
us_000574845,0.017265, 0.098452
us_000546936,0.017265, 0.098493
us_000593697,0.017265, 0.098512
us_000593715,0.017265, 0.098512
us_000593688,0.017265, 0.098512
us_000593763,0.017265, 0.098547
us_000579354,0.017265, 0.098547
us_000576148,0.017265, 0.098547
us_000594636,0.017265, 0.098547
us_000594634,0.017265, 0.098547
us_000594635,0.017265, 0.098547
us_000596499,0.017265, 0.098547
us_000593678,0.017265, 0.098547
us_000579383,0.017265, 0.098547
us_000580115,0.017265, 0.098547
us_000595130,0.017265, 0.098547
us_000593627,0.017265, 0.098547
us_000615145,0.017265, 0.098547
us_000596708,0.017265, 0.098637
us_000593743,0.017265, 0.098645
us_000594626,0.017265, 0.098706
us_000599496,0.017265, 0.098847
us_000586133,0.017265, 0.098973
us_000579515,0.017265, 0.099457
us_000524486,0.017265, 0.099667
us_000609852,0.017265, 0.099740
us_000513742,0.017265, 0.099899
us_000588324,0.017265, 0.100744
us_000500045,0.017265, 0.100977
us_000564906,0.017265, 0.100977
us_000513389,0.017265, 0.100977
us_000563724,0.017265, 0.100977
us_000564622,0.017265, 0.100977
us_000532139,0.017265, 0.100977
us_000609351,0.017265, 0.100977
us_000523940,0.017265, 0.100977
us_000575532,0.017265, 0.100977
us_000515559,0.017265, 0.100977
us_000550845,0.017265, 0.100977
us_000578531,0.017265, 0.100977
us_000563684,0.017265, 0.100977
us_000609574,0.017265, 0.100977
us_000514336,0.017265, 0.100977
us_000514463,0.017265, 0.100977
us_000538869,0.017265, 0.100977
us_000564814,0.017265, 0.100977
us_000540438,0.017265, 0.100977
us_000533512,0.017265, 0.100977
us_000587275,0.017265, 0.100977
us_000521015,0.017265, 0.101064
us_000595802,0.017265, 0.101207
us_000583888,0.017265, 0.101433
us_000564658,0.017265, 0.101453
us_000615233,0.017265, 0.101854
us_000585384,0.017265, 0.102219
us_000577390,0.017265, 0.102677
us_000577262,0.017265, 0.102690
us_000541067,0.017265, 0.103916
us_000563488,0.017265, 0.103951
us_000610965,0.017265, 0.104106
us_000498307,0.017265, 0.104148
us_000577101,0.017265, 0.104912
us_000591658,0.017265, 0.104916
us_000603776,0.017265, 0.105025
us_000542537,0.017265, 0.105120
us_000503633,0.017265, 0.106536
us_000577100,0.017265, 0.106546
us_000607785,0.017265, 0.108385
us_000531297,0.017265, 0.109179
us_000549148,0.017265, 0.109199
us_000590893,0.017265, 0.111734
us_000607412,0.017265, 0.112872
us_000502457,0.017265, 0.113413
us_000305147,0.017265, 0.113527
us_000583764,0.017265, 0.114644
us_000465331,0.017265, 0.114674
us_000563584,0.017265, 0.115527
us_000576154,0.017265, 0.115598
us_000548248,0.017265, 0.116161
us_000547456,0.017265, 0.118277
us_000487737,0.017265, 0.120326
us_000498413,0.017265, 0.123428
us_000543199,0.017265, 0.124541
us_000596599,0.017265, 0.129904
us_000576160,0.017265, 0.130120
us_000590324,0.017265, 0.136454
us_000496038,0.017265, 0.137908
us_000498658,0.017265, 0.138640
us_000593365,0.017265, 0.142600
us_000530937,0.017265, 0.145414
us_000548463,0.017265, 0.159797
us_000579163,0.017265, 0.161115
us_000539335,0.017265, 0.161641
us_000511639,0.017265, 0.162488
us_000591694,0.017265, 0.167086
us_000595395,0.017265, 0.167125
us_000523059,0.017265, 0.177180
us_000558758,0.017265, 0.177671
us_000588383,0.017265, 0.178172
us_000521543,0.017265, 0.195050
us_000503655,0.017265, 0.195758
us_000496206,0.017265, 0.209175
us_000581520,0.017265, 0.210204
us_000545173,0.017265, 0.238266
us_000571644,0.017265, 0.265237
us_000585319,0.017265, 0.313636
us_000522636,0.017265, 0.342021
pr_000752939,0.014582, 0.000010
us_000526655,0.014582, 0.002910
us_000463332,0.014582, 0.017499
us_000472124,0.014582, 0.017981
us_000580133,0.014582, 0.019761
us_000519416,0.014582, 0.020186
us_000583180,0.014582, 0.022658
us_000593582,0.014582, 0.022760
us_000599376,0.014582, 0.023388
us_000599129,0.014582, 0.023525
us_000481147,0.014582, 0.024086
us_000542211,0.014582, 0.024421
us_000579673,0.014582, 0.024499
us_000523917,0.014582, 0.026321
us_000329705,0.014582, 0.026822
us_000606633,0.014582, 0.027600
us_000606269,0.014582, 0.027682
us_000572317,0.014582, 0.028024
us_000526224,0.014582, 0.030938
us_000588957,0.014582, 0.031052
us_000577723,0.014582, 0.031119
us_000511642,0.014582, 0.031130
us_000601037,0.014582, 0.031213
us_000574488,0.014582, 0.031245
us_000591182,0.014582, 0.031273
us_000580419,0.014582, 0.031539
us_000489476,0.014582, 0.031832
us_000585599,0.014582, 0.031974
us_000526390,0.014582, 0.032660
us_000501598,0.014582, 0.033482
us_000460094,0.014582, 0.033507
us_000521896,0.014582, 0.033763
us_000489940,0.014582, 0.034148
us_000508962,0.014582, 0.034945
us_000541542,0.014582, 0.035204
us_000556250,0.014582, 0.035593
us_000529015,0.014582, 0.035681
us_000566768,0.014582, 0.035740
us_000606411,0.014582, 0.036201
us_000489821,0.014582, 0.036460
us_000584531,0.014582, 0.036669
us_000589523,0.014582, 0.037506
us_000472797,0.014582, 0.037999
us_000574738,0.014582, 0.039135
us_000486107,0.014582, 0.039279
us_000600127,0.014582, 0.039733
us_000513198,0.014582, 0.040155
us_000577914,0.014582, 0.040203
us_000558983,0.014582, 0.040441
us_000558480,0.014582, 0.040756
us_000560245,0.014582, 0.041280
us_000562560,0.014582, 0.041667
us_000526403,0.014582, 0.041698
us_000475617,0.014582, 0.042356
us_000479654,0.014582, 0.042410
us_000511600,0.014582, 0.042410
us_000539274,0.014582, 0.042473
us_000605300,0.014582, 0.042866
us_000604479,0.014582, 0.046017
us_000579926,0.014582, 0.047374
us_000581334,0.014582, 0.049173
us_000571777,0.014582, 0.050284
us_000028129,0.014582, 0.052551
us_000586295,0.014582, 0.053033
us_000608193,0.014582, 0.057545
us_000511219,0.014582, 0.058740
us_000552073,0.014582, 0.059195
us_000560436,0.014582, 0.061144
us_000524425,0.014582, 0.062087
us_000519914,0.014582, 0.062971
us_000546196,0.014582, 0.062992
us_000542809,0.014582, 0.063824
us_000603907,0.014582, 0.066428
us_000540614,0.014582, 0.066613
us_000528009,0.014582, 0.067699
us_000610549,0.014582, 0.067699
us_000548672,0.014582, 0.067989
us_000612537,0.014582, 0.069534
us_000608873,0.014582, 0.069540
us_000552288,0.014582, 0.069571
us_000579393,0.014582, 0.069729
us_000599201,0.014582, 0.069866
us_000562090,0.014582, 0.069976
us_000523377,0.014582, 0.070228
us_000605288,0.014582, 0.070321
us_000612389,0.014582, 0.070327
us_000577182,0.014582, 0.070380
us_000584309,0.014582, 0.070380
us_000585701,0.014582, 0.070594
us_000585600,0.014582, 0.070665
us_000581291,0.014582, 0.070784
us_000522733,0.014582, 0.070784
us_000585431,0.014582, 0.070886
us_000602487,0.014582, 0.070886
us_000586841,0.014582, 0.070911
us_000571982,0.014582, 0.070911
us_000594218,0.014582, 0.070911
us_000578395,0.014582, 0.070927
us_000583897,0.014582, 0.070939
us_000583900,0.014582, 0.070939
us_000594502,0.014582, 0.070939
us_000583988,0.014582, 0.070939
us_000594503,0.014582, 0.070939
us_000529113,0.014582, 0.070978
us_000592502,0.014582, 0.071181
us_000605052,0.014582, 0.071368
us_000577282,0.014582, 0.071472
us_000577296,0.014582, 0.071472
us_000591307,0.014582, 0.071496
us_000564896,0.014582, 0.071496
us_000607146,0.014582, 0.071496
us_000577267,0.014582, 0.071499
us_000589666,0.014582, 0.071514
us_000589665,0.014582, 0.071514
us_000583582,0.014582, 0.071575
us_000584733,0.014582, 0.071575
us_000577269,0.014582, 0.071623
us_000610660,0.014582, 0.071623
us_000591155,0.014582, 0.071623
us_000617026,0.014582, 0.071623
us_000604985,0.014582, 0.071623
us_000591341,0.014582, 0.071623
us_000563501,0.014582, 0.071651
us_000600043,0.014582, 0.071651
us_000585075,0.014582, 0.071651
us_000578394,0.014582, 0.071651
us_000611320,0.014582, 0.071651
us_000599751,0.014582, 0.071651
us_000571275,0.014582, 0.071651
us_000591387,0.014582, 0.071651
us_000526961,0.014582, 0.071651
us_000613037,0.014582, 0.071651
us_000494201,0.014582, 0.071651
us_000602350,0.014582, 0.071651
us_000589567,0.014582, 0.071856
us_000577973,0.014582, 0.071857
us_000517679,0.014582, 0.071959
us_000517691,0.014582, 0.071959
us_000564635,0.014582, 0.072011
us_000602333,0.014582, 0.072011
us_000578351,0.014582, 0.072011
us_000616998,0.014582, 0.072020
us_000523124,0.014582, 0.072060
us_000584731,0.014582, 0.072069
us_000603104,0.014582, 0.072113
us_000564673,0.014582, 0.072132
us_000608297,0.014582, 0.072205
us_000526959,0.014582, 0.072207
us_000523600,0.014582, 0.072210
us_000523616,0.014582, 0.072210
us_000529034,0.014582, 0.072210
us_000581152,0.014582, 0.072276
us_000578400,0.014582, 0.072324
us_000564286,0.014582, 0.072614
us_000520894,0.014582, 0.072811
us_000579678,0.014582, 0.072920
us_000592078,0.014582, 0.072942
us_000589298,0.014582, 0.072944
us_000555750,0.014582, 0.073173
us_000562610,0.014582, 0.073173
us_000541101,0.014582, 0.073173
us_000540691,0.014582, 0.073173
us_000541072,0.014582, 0.073173
us_000589035,0.014582, 0.073173
us_000523133,0.014582, 0.073173
us_000509648,0.014582, 0.073173
us_000551442,0.014582, 0.073173
us_000519406,0.014582, 0.073173
us_000552121,0.014582, 0.073173
us_000552829,0.014582, 0.073173
us_000531368,0.014582, 0.073354
us_000558528,0.014582, 0.073489
us_000564830,0.014582, 0.073885
us_000526962,0.014582, 0.073885
us_000558563,0.014582, 0.073885
us_000545188,0.014582, 0.073885
us_000523043,0.014582, 0.073885
us_000587217,0.014582, 0.073885
us_000616504,0.014582, 0.073885
us_000563917,0.014582, 0.073885
us_000563082,0.014582, 0.073885
us_000582376,0.014582, 0.073885
us_000518035,0.014582, 0.073885
us_000616335,0.014582, 0.073885
us_000582362,0.014582, 0.073885
us_000542039,0.014582, 0.073885
us_000606233,0.014582, 0.073885
us_000563502,0.014582, 0.073885
us_000241115,0.014582, 0.073885
us_000582075,0.014582, 0.073885
us_000542550,0.014582, 0.073885
us_000564073,0.014582, 0.073885
us_000523856,0.014582, 0.073885
us_000563732,0.014582, 0.073885
us_000563845,0.014582, 0.073885
us_000525603,0.014582, 0.073885
us_000563503,0.014582, 0.073885
us_000546513,0.014582, 0.073885
us_000601503,0.014582, 0.073885
us_000518092,0.014582, 0.073885
us_000616740,0.014582, 0.073885
us_000523372,0.014582, 0.073885
us_000562208,0.014582, 0.073885
us_000526028,0.014582, 0.073885
us_000610529,0.014582, 0.073898
us_000135038,0.014582, 0.073995
us_000517754,0.014582, 0.074005
us_000518046,0.014582, 0.074138
us_000582367,0.014582, 0.074282
us_000565000,0.014582, 0.074424
us_000609637,0.014582, 0.074586
us_000582364,0.014582, 0.074642
us_000601994,0.014582, 0.075118
us_000573898,0.014582, 0.075122
us_000563040,0.014582, 0.075316
us_000581140,0.014582, 0.075842
us_000603194,0.014582, 0.076007
us_000582365,0.014582, 0.076372
us_000589034,0.014582, 0.077063
us_000610735,0.014582, 0.077090
us_000589568,0.014582, 0.077445
us_000548176,0.014582, 0.077664
us_000607827,0.014582, 0.077912
us_000607853,0.014582, 0.078204
us_000589667,0.014582, 0.078348
us_000617458,0.014582, 0.078449
us_000605080,0.014582, 0.078449
us_000605787,0.014582, 0.078475
us_000599670,0.014582, 0.078475
us_000568658,0.014582, 0.078942
us_000565384,0.014582, 0.079330
us_000585052,0.014582, 0.079366
us_000588510,0.014582, 0.079933
us_000589362,0.014582, 0.079956
us_000606396,0.014582, 0.080024
us_000551454,0.014582, 0.080043
us_000617515,0.014582, 0.080589
us_000606971,0.014582, 0.080736
us_000587260,0.014582, 0.080736
us_000564593,0.014582, 0.081047
us_000486470,0.014582, 0.081298
us_000607167,0.014582, 0.082266
us_000513277,0.014582, 0.085304
us_000460819,0.014582, 0.085991
us_000542608,0.014582, 0.087210
us_000586396,0.014582, 0.090515
us_000558571,0.014582, 0.090625
us_000577319,0.014582, 0.091093
us_000533243,0.014582, 0.091187
us_000578521,0.014582, 0.092353
us_000159374,0.014582, 0.094599
us_000590194,0.014582, 0.098157
us_000588463,0.014582, 0.098166
us_000613396,0.014582, 0.099776
us_000524056,0.014582, 0.099795
us_000558367,0.014582, 0.099820
us_000581425,0.014582, 0.100035
us_000586182,0.014582, 0.100610
us_000600464,0.014582, 0.101744
us_000581490,0.014582, 0.102950
us_000554366,0.014582, 0.105283
us_000609126,0.014582, 0.107184
us_000552886,0.014582, 0.109383
us_000488563,0.014582, 0.110441
us_000546422,0.014582, 0.112426
us_000548909,0.014582, 0.114309
us_000003256,0.014582, 0.125082
us_000578593,0.014582, 0.132783
us_000554090,0.014582, 0.135044
us_000556769,0.014582, 0.135919
us_000484953,0.014582, 0.145012
us_000501984,0.014582, 0.149662
us_000589356,0.014582, 0.150438
us_000531588,0.014582, 0.150653
us_000522138,0.014582, 0.154217
us_000612411,0.014582, 0.155969
us_000556375,0.014582, 0.161448
us_000477402,0.014582, 0.167594
us_000461218,0.014582, 0.175058
us_000558527,0.014582, 0.177292
us_000501533,0.014582, 0.177779
us_000490937,0.014582, 0.188291
us_000225042,0.014582, 0.343902
us_000489626,0.014582, 0.353881
us_000559745,0.014582, 0.394128
us_000592894,0.014582, 0.801346
us_000525587,0.012341, 0.000025
us_000581791,0.012341, 0.000025
us_000548872,0.012341, 0.000094
us_000538040,0.012341, 0.000227
us_000536137,0.012341, 0.002631
us_000464249,0.012341, 0.035330
us_000560351,0.012341, 0.078557
us_000568579,0.012341, 0.095764
us_000548081,0.012341, 0.167900
us_000525337,0.012341, 0.170510
us_000615797,0.012341, 0.177535
us_000524434,0.012341, 0.178738
us_000464692,0.012341, 0.180842
us_000542578,0.012341, 0.208771
us_000527899,0.012341, 0.211648
us_000594402,0.012341, 0.212389
us_000535289,0.012341, 0.213361
us_000464521,0.012341, 0.215106
us_000563923,0.012341, 0.216428
us_000592851,0.012341, 0.218006
us_000545655,0.012341, 0.504580
us_000069211,0.012341, 0.676522
