Product ID : 889 # of JPs covered : 1 : 79 : Corp Law, 
pr_002094208,0.249747, 0.059256
pr_002094390,0.249747, 0.061523
pr_002077230,0.249747, 0.064543
pr_002084494,0.249747, 0.064543
pr_001664675,0.249747, 0.064543
pr_001660179,0.249747, 0.064543
pr_001659594,0.249747, 0.064543
pr_002086793,0.249747, 0.064543
pr_001681739,0.249747, 0.064543
pr_001954463,0.249747, 0.064543
pr_002079559,0.249747, 0.064543
pr_002078631,0.249747, 0.064543
pr_002082578,0.249747, 0.064543
pr_002077819,0.248657, 0.067497
pr_001665106,0.248657, 0.067497
pr_001682007,0.248657, 0.067497
pr_002083935,0.248657, 0.067497
pr_002078937,0.248657, 0.067497
pr_001985574,0.248657, 0.067497
pr_002085625,0.248657, 0.067497
pr_002077870,0.248657, 0.067497
pr_002123413,0.248657, 0.067497
pr_002094763,0.248657, 0.067497
pr_002085340,0.248657, 0.067497
pr_001660404,0.248657, 0.067497
pr_000952439,0.248657, 0.067497
pr_002094791,0.248657, 0.067497
pr_002182998,0.248657, 0.067497
pr_001739681,0.248657, 0.067497
pr_001683077,0.248657, 0.067497
pr_002196737,0.248657, 0.067497
pr_002077512,0.248657, 0.067497
pr_002079349,0.248657, 0.067497
pr_002175468,0.248657, 0.067497
pr_000771922,0.248657, 0.067497
pr_000725313,0.248657, 0.067497
pr_002078714,0.248657, 0.067497
pr_002124517,0.248657, 0.067497
pr_001953437,0.248657, 0.067497
pr_001931304,0.248657, 0.067497
pr_001954980,0.248657, 0.067497
pr_001961640,0.248657, 0.067497
pr_002234321,0.248657, 0.067497
pr_002149199,0.248657, 0.067497
pr_000908136,0.248657, 0.067497
pr_000577791,0.248657, 0.067497
pr_002095532,0.248657, 0.067497
pr_002083663,0.248657, 0.067497
pr_002093380,0.248657, 0.067497
pr_002187119,0.248657, 0.067497
pr_000898474,0.248657, 0.067497
pr_001726744,0.248657, 0.067497
pr_002079236,0.248657, 0.067497
pr_002096055,0.248657, 0.067497
pr_002085102,0.248657, 0.067497
pr_002078600,0.248657, 0.067497
pr_002056643,0.248657, 0.067497
pr_002082964,0.248657, 0.067497
pr_000689458,0.248657, 0.067497
pr_001923601,0.248657, 0.067497
pr_002079015,0.248657, 0.067497
pr_002082531,0.248657, 0.067497
pr_002078540,0.248657, 0.067497
pr_000632757,0.248657, 0.067497
pr_001135023,0.248657, 0.067497
pr_000677206,0.248657, 0.067497
pr_001984340,0.248657, 0.067497
pr_002149068,0.248657, 0.067497
pr_002132559,0.248657, 0.067497
pr_002124603,0.248657, 0.067497
pr_002078283,0.248657, 0.067497
pr_001664769,0.248657, 0.067497
pr_001659006,0.248657, 0.067497
pr_002172991,0.248657, 0.067497
pr_001924725,0.248657, 0.067497
pr_001762572,0.248657, 0.067497
pr_002199329,0.248657, 0.067497
pr_002091489,0.248657, 0.067497
pr_001684146,0.248657, 0.067497
pr_002125417,0.248657, 0.067497
pr_002079798,0.248657, 0.067497
pr_002079208,0.248657, 0.067497
pr_001668831,0.248657, 0.067497
pr_002078972,0.248657, 0.067497
pr_001682948,0.248657, 0.067497
pr_000634212,0.248657, 0.067497
pr_001979221,0.248657, 0.067497
pr_002085407,0.248657, 0.067497
pr_002078396,0.248657, 0.067497
pr_001683113,0.248657, 0.067497
pr_002077389,0.248657, 0.067497
pr_000814661,0.248657, 0.067497
pr_001665011,0.248657, 0.067497
pr_002143355,0.248657, 0.067497
pr_001100817,0.248657, 0.067497
pr_002082932,0.248657, 0.067497
pr_002078665,0.248657, 0.067497
pr_002052930,0.248657, 0.067497
pr_001866817,0.248657, 0.067497
pr_001684170,0.248657, 0.067497
pr_002086854,0.248657, 0.067497
pr_001683214,0.248657, 0.067497
pr_001658662,0.248657, 0.067497
pr_002152249,0.248657, 0.067497
pr_001964297,0.248657, 0.067497
pr_001660259,0.248657, 0.067497
pr_001823191,0.248657, 0.067497
pr_002078255,0.248657, 0.067497
pr_002079121,0.248657, 0.067497
pr_001659372,0.248657, 0.067497
pr_001681397,0.248657, 0.067497
pr_002095003,0.248657, 0.067497
pr_001619184,0.248657, 0.067497
pr_002082918,0.248657, 0.067497
pr_001664491,0.248657, 0.067497
pr_001680727,0.248657, 0.067497
pr_002088909,0.248657, 0.067497
pr_000851995,0.248657, 0.067497
pr_002228969,0.248657, 0.067497
pr_002229758,0.248657, 0.067497
pr_002084605,0.248657, 0.067497
pr_001908791,0.248657, 0.067497
pr_002078172,0.248657, 0.067497
pr_001682729,0.248657, 0.067497
pr_001758924,0.248657, 0.067627
pr_000892691,0.248657, 0.067741
pr_000966189,0.240135, 0.000000
pr_000925968,0.240135, 0.000000
pr_000860615,0.240135, 0.000000
pr_000589725,0.240135, 0.000000
pr_000758765,0.240135, 0.000000
pr_000823495,0.240135, 0.000000
pr_000829602,0.240135, 0.000000
pr_001051567,0.240135, 0.000000
pr_000756616,0.240135, 0.000000
pr_000406313,0.240135, 0.000000
pr_000470027,0.240135, 0.000000
pr_000582219,0.240135, 0.000000
pr_000632656,0.240135, 0.000000
pr_000355155,0.240135, 0.000000
pr_000355910,0.240135, 0.000000
pr_000097733,0.240135, 0.000000
pr_000163450,0.240135, 0.000000
pr_000833353,0.240135, 0.000000
pr_000739950,0.240135, 0.000000
pr_000928057,0.240135, 0.000000
pr_000197892,0.240135, 0.000000
pr_000081628,0.240135, 0.000000
pr_000997112,0.240135, 0.000000
pr_000989860,0.240135, 0.000000
pr_001004692,0.240135, 0.000000
pr_001013542,0.240135, 0.000000
pr_000830941,0.240135, 0.000000
pr_000614202,0.240135, 0.000000
pr_000982537,0.240135, 0.000000
pr_000584060,0.240135, 0.000000
pr_000848654,0.240135, 0.000000
pr_000398300,0.240135, 0.000000
pr_000556828,0.240135, 0.000000
pr_000581217,0.240135, 0.000000
pr_000978575,0.240135, 0.000000
pr_000757788,0.240135, 0.000000
pr_000581643,0.240135, 0.000000
pr_000830273,0.240135, 0.000000
pr_001057013,0.240135, 0.000000
pr_000470302,0.240135, 0.000000
pr_000334668,0.240135, 0.000000
pr_000645484,0.240135, 0.000000
pr_000405920,0.240135, 0.000000
pr_000568208,0.240135, 0.000000
pr_000758599,0.240135, 0.000000
pr_000765862,0.240135, 0.000000
pr_000099032,0.240135, 0.000000
us_000520942,0.240135, 0.000000
us_000545995,0.240135, 0.000000
us_000466476,0.240135, 0.000000
us_000558153,0.240135, 0.000000
us_000218992,0.240135, 0.000000
us_000467154,0.240135, 0.000000
us_000459883,0.240135, 0.000000
us_000488155,0.240135, 0.000000
us_000558365,0.240135, 0.000000
us_000459628,0.240135, 0.000000
us_000462906,0.240135, 0.000000
us_000465936,0.240135, 0.000000
us_000465789,0.240135, 0.000000
us_000471275,0.240135, 0.000000
us_000483622,0.240135, 0.000000
us_000567246,0.240135, 0.000000
us_000179299,0.240135, 0.000000
us_000491926,0.240135, 0.000000
us_000470411,0.240135, 0.000000
us_000478319,0.240135, 0.000000
us_000462762,0.240135, 0.000000
us_000466700,0.240135, 0.000000
us_000031893,0.240135, 0.000000
us_000567483,0.240135, 0.000000
pr_000587262,0.240135, 0.000000
pr_000824194,0.240135, 0.000001
pr_000889558,0.240135, 0.000001
pr_000889782,0.240135, 0.000001
us_000545916,0.240135, 0.000001
us_000600313,0.240135, 0.000002
us_000547352,0.240135, 0.000005
us_000517991,0.240135, 0.000007
us_000518181,0.240135, 0.000007
us_000470965,0.240135, 0.000013
pr_000583412,0.240135, 0.000023
us_000583323,0.240135, 0.000023
pr_000609430,0.240135, 0.000027
pr_000667161,0.240135, 0.000038
pr_000260583,0.240135, 0.000041
us_000595830,0.240135, 0.000061
us_000458863,0.240135, 0.000063
us_000610732,0.240135, 0.000063
us_000564960,0.240135, 0.000063
us_000467195,0.240135, 0.000065
us_000478632,0.240135, 0.000065
us_000494243,0.240135, 0.000088
us_000575448,0.240135, 0.000088
us_000615896,0.240135, 0.000095
us_000512944,0.240135, 0.000111
us_000467999,0.240135, 0.000148
us_000570204,0.240135, 0.000158
us_000575781,0.240135, 0.000202
us_000465649,0.240135, 0.000202
us_000559577,0.240135, 0.000202
us_000591315,0.240135, 0.000253
us_000553051,0.240135, 0.000253
us_000615900,0.240135, 0.000259
us_000487174,0.240135, 0.000264
us_000475021,0.240135, 0.000279
us_000494727,0.240135, 0.000374
us_000564884,0.240135, 0.000374
us_000583497,0.240135, 0.000486
us_000605022,0.240135, 0.000497
us_000584428,0.240135, 0.000501
us_000463040,0.240135, 0.000548
us_000567973,0.240135, 0.000554
pr_000769375,0.240135, 0.000617
us_000483109,0.240135, 0.000637
us_000578160,0.240135, 0.000720
us_000578492,0.240135, 0.000797
us_000536503,0.240135, 0.000840
us_000606374,0.240135, 0.001194
us_000535395,0.240135, 0.001407
pr_000168904,0.240135, 0.001490
us_000530483,0.240135, 0.001714
us_000539720,0.240135, 0.001767
us_000575929,0.240135, 0.001915
us_000575724,0.240135, 0.001954
us_000479694,0.240135, 0.001958
us_000587565,0.240135, 0.002019
us_000565353,0.240135, 0.002268
us_000560741,0.240135, 0.002393
us_000616145,0.240135, 0.002644
us_000510701,0.240135, 0.003155
us_000553639,0.240135, 0.003417
us_000564802,0.240135, 0.003606
us_000538359,0.240135, 0.003864
us_000516087,0.240135, 0.003872
pr_001583981,0.240135, 0.004113
us_000609059,0.240135, 0.004244
us_000518975,0.240135, 0.004861
us_000606177,0.240135, 0.005142
us_000565737,0.240135, 0.005208
us_000329003,0.240135, 0.005425
us_000612694,0.240135, 0.005802
us_000528499,0.240135, 0.006083
us_000554880,0.240135, 0.006444
us_000540195,0.240135, 0.006461
us_000530323,0.240135, 0.006623
us_000584607,0.240135, 0.008353
us_000493981,0.240135, 0.009348
us_000545846,0.240135, 0.009484
us_000547618,0.240135, 0.011750
us_000275716,0.240135, 0.012028
us_000489991,0.240135, 0.012742
us_000111438,0.240135, 0.015237
us_000601179,0.240135, 0.019108
us_000616609,0.240135, 0.019243
us_000479594,0.240135, 0.026407
us_000532879,0.240135, 0.028685
us_000515661,0.240135, 0.029058
us_000520692,0.240135, 0.039068
us_000518320,0.240135, 0.042288
us_000516579,0.240135, 0.045751
us_000586229,0.240135, 0.079083
us_000481085,0.240135, 0.091242
us_000584229,0.240135, 0.094528
us_000529335,0.240135, 0.164819
us_000588080,0.240135, 0.175535
us_000510064,0.240135, 0.264063
us_000494906,0.240135, 0.433890
us_000460303,0.240135, 0.443269
us_000544800,0.240135, 0.615531
us_000433383,0.240135, 0.755605
us_000466349,0.226036, 0.000000
us_000473790,0.226036, 0.000000
us_000303709,0.226036, 0.000001
us_000469486,0.226036, 0.000001
us_000156841,0.226036, 0.000001
us_000463768,0.226036, 0.000001
us_000573020,0.226036, 0.000001
us_000573909,0.226036, 0.000004
pr_000079608,0.226036, 0.000005
us_000585605,0.226036, 0.000007
us_000573140,0.226036, 0.000007
pr_000404829,0.226036, 0.000012
us_000598793,0.226036, 0.000033
us_000598440,0.226036, 0.000037
us_000534300,0.226036, 0.000037
us_000576189,0.226036, 0.000049
us_000608716,0.226036, 0.000050
us_000544181,0.226036, 0.000051
us_000512876,0.226036, 0.000085
us_000573007,0.226036, 0.000086
us_000494197,0.226036, 0.000125
us_000594162,0.226036, 0.000132
us_000575666,0.226036, 0.000174
us_000609677,0.226036, 0.000174
us_000612610,0.226036, 0.000174
us_000575638,0.226036, 0.000206
us_000614323,0.226036, 0.000271
us_000520852,0.226036, 0.000400
us_000558119,0.226036, 0.000528
us_000560624,0.226036, 0.000532
pr_000781312,0.226036, 0.000624
us_000484931,0.226036, 0.000649
us_000530829,0.226036, 0.000754
us_000475082,0.226036, 0.000984
us_000481981,0.226036, 0.001000
pr_000870990,0.226036, 0.001134
pr_000995910,0.226036, 0.001145
pr_000761767,0.226036, 0.001159
us_000521308,0.226036, 0.001175
us_000475344,0.226036, 0.001194
us_000237905,0.226036, 0.001427
pr_000730660,0.226036, 0.001797
us_000495681,0.226036, 0.001920
us_000495704,0.226036, 0.002281
us_000572819,0.226036, 0.002359
pr_000711305,0.226036, 0.003005
us_000549721,0.226036, 0.003012
us_000574915,0.226036, 0.005378
us_000610683,0.226036, 0.005594
us_000502361,0.226036, 0.005897
us_000543719,0.226036, 0.005915
us_000472188,0.226036, 0.006003
us_000601388,0.226036, 0.006239
us_000564569,0.226036, 0.006273
us_000479599,0.226036, 0.006453
us_000528302,0.226036, 0.006713
us_000570784,0.226036, 0.007103
us_000465483,0.226036, 0.007738
us_000609973,0.226036, 0.008252
us_000615727,0.226036, 0.008633
us_000481122,0.226036, 0.008743
us_000208453,0.226036, 0.009089
us_000583919,0.226036, 0.009421
us_000547523,0.226036, 0.010015
us_000474721,0.226036, 0.011572
us_000471996,0.226036, 0.012203
us_000571530,0.226036, 0.013782
us_000490785,0.226036, 0.015482
us_000518590,0.226036, 0.016845
us_000484163,0.226036, 0.017634
us_000509451,0.226036, 0.021863
us_000476752,0.226036, 0.022566
us_000542371,0.226036, 0.022673
us_000530143,0.226036, 0.023960
us_000482129,0.226036, 0.025483
us_000559945,0.226036, 0.030250
us_000535249,0.226036, 0.030439
us_000532629,0.226036, 0.030603
us_000518627,0.226036, 0.033678
us_000598459,0.226036, 0.035646
us_000550965,0.226036, 0.044354
us_000486631,0.226036, 0.044869
us_000438948,0.226036, 0.050431
us_000482174,0.226036, 0.051804
us_000502261,0.226036, 0.051888
us_000496930,0.226036, 0.053924
us_000536520,0.226036, 0.054848
us_000573029,0.226036, 0.059062
us_000534351,0.226036, 0.061083
us_000530410,0.226036, 0.064068
us_000490325,0.226036, 0.073004
us_000488565,0.226036, 0.093939
us_000463994,0.226036, 0.111076
us_000477008,0.226036, 0.134984
us_000478037,0.226036, 0.188434
us_000552479,0.226036, 0.217430
us_000459126,0.226036, 0.414658
us_000557515,0.226036, 0.675409
us_000473084,0.226036, 0.900366
us_000463238,0.208143, 0.000000
us_000472088,0.208143, 0.000000
pr_000605600,0.208143, 0.000000
pr_000868013,0.208143, 0.000000
pr_000816082,0.208143, 0.000000
pr_000843300,0.208143, 0.000000
us_000549351,0.208143, 0.000001
us_000568976,0.208143, 0.000001
us_000602257,0.208143, 0.000001
pr_001146639,0.208143, 0.000001
pr_000593234,0.208143, 0.000004
pr_002084580,0.208143, 0.000008
pr_001988741,0.208143, 0.000023
pr_002099133,0.208143, 0.000024
pr_001415364,0.208143, 0.000024
pr_002174105,0.208143, 0.000025
pr_001976476,0.208143, 0.000025
pr_001949235,0.208143, 0.000026
pr_000849448,0.208143, 0.000037
pr_001665670,0.208143, 0.000051
pr_000796732,0.208143, 0.000060
pr_000999930,0.208143, 0.000063
pr_000597823,0.208143, 0.000086
us_000594848,0.208143, 0.000433
us_000467626,0.208143, 0.000543
pr_001869750,0.208143, 0.000963
pr_000652947,0.208143, 0.002205
us_000482948,0.208143, 0.006128
us_000576929,0.208143, 0.013494
us_000571432,0.208143, 0.102061
us_000484847,0.208143, 0.177150
us_000484827,0.208143, 0.198115
us_000484701,0.208143, 0.199116
us_000471464,0.208143, 0.203409
us_000471392,0.208143, 0.210625
us_000469813,0.208143, 0.211502
us_000469770,0.208143, 0.220592
us_000237775,0.208143, 0.221408
us_000494052,0.208143, 0.237291
us_000469891,0.208143, 0.244081
us_000470524,0.208143, 0.259578
us_000480543,0.208143, 0.260361
us_000470496,0.208143, 0.270329
us_000471501,0.208143, 0.277878
us_000434686,0.208143, 0.287710
us_000470427,0.208143, 0.292962
us_000469808,0.208143, 0.308649
us_000484808,0.208143, 0.347401
us_000469746,0.208143, 0.351707
us_000568646,0.208143, 0.365651
us_000479373,0.208143, 0.380117
us_000568659,0.208143, 0.409720
us_000568669,0.208143, 0.419792
us_000471363,0.208143, 0.478281
us_000479551,0.208143, 0.587594
us_000434161,0.208143, 0.596124
us_000484838,0.208143, 1.670501
us_000471564,0.208143, 2.074967
pr_000000971,0.201045, 0.000000
pr_001637873,0.187667, 0.000000
pr_001856557,0.187667, 0.000000
pr_001834760,0.187667, 0.000000
pr_001389488,0.187667, 0.000000
pr_001056395,0.187667, 0.000000
pr_002081624,0.187667, 0.000000
pr_000852862,0.187667, 0.000000
pr_000386626,0.187667, 0.000000
pr_001034759,0.187667, 0.000000
pr_001035318,0.187667, 0.000000
pr_000508093,0.187667, 0.000000
pr_000374821,0.187667, 0.000000
us_000485407,0.187667, 0.000000
us_000368073,0.187667, 0.000000
us_000595328,0.187667, 0.000000
us_000600708,0.187667, 0.000000
us_000545215,0.187667, 0.000000
us_000614397,0.187667, 0.000000
us_000593063,0.187667, 0.000000
us_000545830,0.187667, 0.000000
us_000486578,0.187667, 0.000000
pr_000640761,0.187667, 0.000001
pr_001707235,0.187667, 0.000001
pr_002096413,0.187667, 0.000002
pr_002124599,0.187667, 0.000002
pr_001907296,0.187667, 0.000002
pr_002052247,0.187667, 0.000002
us_000492420,0.187667, 0.000002
us_000523168,0.187667, 0.000002
us_000479998,0.187667, 0.000003
us_000474079,0.187667, 0.000003
us_000461610,0.187667, 0.000003
us_000460963,0.187667, 0.000003
us_000194359,0.187667, 0.000003
us_000489434,0.187667, 0.000003
us_000201775,0.187667, 0.000004
us_000495487,0.187667, 0.000004
us_000494695,0.187667, 0.000004
us_000517625,0.187667, 0.000004
us_000588060,0.187667, 0.000004
us_000516990,0.187667, 0.000004
us_000552602,0.187667, 0.000004
us_000492919,0.187667, 0.000004
us_000486918,0.187667, 0.000004
us_000513952,0.187667, 0.000004
us_000516250,0.187667, 0.000004
us_000616107,0.187667, 0.000004
us_000533665,0.187667, 0.000004
us_000606697,0.187667, 0.000004
us_000615042,0.187667, 0.000004
us_000496698,0.187667, 0.000004
us_000584695,0.187667, 0.000004
us_000599070,0.187667, 0.000004
us_000590120,0.187667, 0.000004
us_000599090,0.187667, 0.000004
pr_001664698,0.187667, 0.000008
pr_001977699,0.187667, 0.000008
pr_002083870,0.187667, 0.000008
pr_002113896,0.187667, 0.000008
pr_002112608,0.187667, 0.000008
pr_002082318,0.187667, 0.000008
pr_001756731,0.187667, 0.000008
pr_002084756,0.187667, 0.000008
pr_001663930,0.187667, 0.000008
pr_002116388,0.187667, 0.000008
us_000518578,0.187667, 0.000009
us_000564488,0.187667, 0.000014
pr_001665830,0.187667, 0.000015
pr_001966384,0.187667, 0.000015
us_000482131,0.187667, 0.000017
us_000484015,0.187667, 0.000021
us_000589697,0.187667, 0.000028
us_000615491,0.187667, 0.000028
us_000520693,0.187667, 0.000028
us_000510848,0.187667, 0.000028
us_000598108,0.187667, 0.000028
us_000491600,0.187667, 0.000028
us_000487024,0.187667, 0.000028
us_000534279,0.187667, 0.000028
us_000538400,0.187667, 0.000028
us_000514447,0.187667, 0.000028
us_000520559,0.187667, 0.000028
us_000516965,0.187667, 0.000028
us_000577257,0.187667, 0.000028
us_000527025,0.187667, 0.000028
us_000528908,0.187667, 0.000030
pr_002110409,0.187667, 0.000036
pr_002111460,0.187667, 0.000038
pr_002212401,0.187667, 0.000038
pr_001397154,0.187667, 0.000038
pr_002086675,0.187667, 0.000038
pr_002086141,0.187667, 0.000045
pr_002094124,0.187667, 0.000051
us_000489655,0.187667, 0.000063
us_000488049,0.187667, 0.000063
us_000500073,0.187667, 0.000063
us_000538170,0.187667, 0.000063
us_000557284,0.187667, 0.000063
us_000563128,0.187667, 0.000063
us_000503255,0.187667, 0.000073
us_000527054,0.187667, 0.000073
us_000502713,0.187667, 0.000073
pr_001054185,0.187667, 0.000073
us_000599169,0.187667, 0.000073
us_000611885,0.187667, 0.000073
us_000494142,0.187667, 0.000073
pr_000937983,0.187667, 0.000073
us_000579464,0.187667, 0.000073
us_000506203,0.187667, 0.000073
us_000496329,0.187667, 0.000073
us_000590550,0.187667, 0.000079
us_000590525,0.187667, 0.000079
us_000590845,0.187667, 0.000079
us_000590779,0.187667, 0.000079
us_000590748,0.187667, 0.000079
us_000590718,0.187667, 0.000079
us_000590822,0.187667, 0.000079
us_000590715,0.187667, 0.000079
us_000541137,0.187667, 0.000079
us_000590829,0.187667, 0.000079
us_000590834,0.187667, 0.000079
us_000590714,0.187667, 0.000079
us_000590860,0.187667, 0.000079
us_000590841,0.187667, 0.000079
us_000590556,0.187667, 0.000079
us_000590647,0.187667, 0.000079
us_000562222,0.187667, 0.000079
us_000590580,0.187667, 0.000079
us_000573157,0.187667, 0.000079
us_000590578,0.187667, 0.000079
us_000590765,0.187667, 0.000079
us_000537656,0.187667, 0.000079
us_000529735,0.187667, 0.000079
us_000590529,0.187667, 0.000079
us_000544061,0.187667, 0.000079
us_000590850,0.187667, 0.000079
us_000590707,0.187667, 0.000079
us_000590747,0.187667, 0.000079
us_000590644,0.187667, 0.000079
us_000590645,0.187667, 0.000079
us_000540032,0.187667, 0.000079
us_000590561,0.187667, 0.000079
us_000524609,0.187667, 0.000079
us_000544683,0.187667, 0.000079
us_000590831,0.187667, 0.000079
us_000590743,0.187667, 0.000079
us_000590657,0.187667, 0.000079
us_000545005,0.187667, 0.000079
us_000590563,0.187667, 0.000079
us_000497758,0.187667, 0.000079
us_000590515,0.187667, 0.000079
us_000590595,0.187667, 0.000079
us_000526887,0.187667, 0.000079
us_000573979,0.187667, 0.000083
us_000505885,0.187667, 0.000085
us_000567203,0.187667, 0.000099
pr_001660950,0.187667, 0.000099
us_000484477,0.187667, 0.000139
us_000585880,0.187667, 0.000139
us_000504555,0.187667, 0.000139
us_000582171,0.187667, 0.000139
us_000542316,0.187667, 0.000139
us_000499443,0.187667, 0.000139
us_000535772,0.187667, 0.000157
us_000174850,0.187667, 0.000160
us_000519007,0.187667, 0.000230
us_000489249,0.187667, 0.000240
us_000295517,0.187667, 0.000282
us_000465191,0.187667, 0.000291
us_000571428,0.187667, 0.000292
us_000484246,0.187667, 0.000344
us_000580089,0.187667, 0.000396
us_000519516,0.187667, 0.000443
us_000583768,0.187667, 0.000527
pr_000908124,0.187667, 0.000542
