Product ID : 2147 JPs covered : 216 : Accounting-Non-Profit, 
pr_000720332,0.162011, 0.247257
pr_001127159,0.162011, 0.247257
pr_001124706,0.162011, 0.247257
pr_001141362,0.162011, 0.247257
pr_001129191,0.162011, 0.247257
pr_001127753,0.162011, 0.247257
pr_001773700,0.162011, 0.247257
pr_001905557,0.162011, 0.247257
pr_001127816,0.162011, 0.247257
pr_001093668,0.162011, 0.247257
pr_001583543,0.162011, 0.247257
pr_001127900,0.162011, 0.247257
pr_001127235,0.162011, 0.247257
pr_001130142,0.162011, 0.247257
pr_001854882,0.162011, 0.247257
pr_001821894,0.162011, 0.247257
pr_000843860,0.162011, 0.247257
pr_000627279,0.162011, 0.247257
pr_001128283,0.162011, 0.247257
pr_001872605,0.162011, 0.247257
pr_000853092,0.162011, 0.247257
pr_001891077,0.162011, 0.247257
pr_000979389,0.162011, 0.247257
pr_001130074,0.162011, 0.247257
pr_000566498,0.162011, 0.247257
pr_000923343,0.162011, 0.247257
pr_001129228,0.162011, 0.247257
pr_001781594,0.162011, 0.247257
pr_001131367,0.162011, 0.247257
pr_001127832,0.162011, 0.247257
pr_001128743,0.162011, 0.247257
pr_001157945,0.162011, 0.247257
pr_001126730,0.162011, 0.247257
pr_000718623,0.162011, 0.247257
pr_002120917,0.162011, 0.247257
pr_000721263,0.162011, 0.247257
pr_001130256,0.162011, 0.247257
pr_001130231,0.162011, 0.247257
pr_001128496,0.162011, 0.247257
pr_001130264,0.162011, 0.247257
pr_001893136,0.162011, 0.247257
pr_001127785,0.162011, 0.247257
pr_000560784,0.162011, 0.247257
pr_001165770,0.162011, 0.247257
pr_001781076,0.162011, 0.247257
pr_000993659,0.162011, 0.247257
pr_001130449,0.162011, 0.247257
pr_001127245,0.162011, 0.247257
pr_001131316,0.162011, 0.247257
pr_001788361,0.162011, 0.247257
pr_001128731,0.162011, 0.247257
pr_001126238,0.162011, 0.247257
pr_001126466,0.162011, 0.247257
pr_001782709,0.162011, 0.247257
pr_002028039,0.162011, 0.247257
pr_001130828,0.162011, 0.247257
pr_001143638,0.162011, 0.247257
pr_001781118,0.162011, 0.247257
pr_001939346,0.162011, 0.247257
pr_000550499,0.162011, 0.247257
pr_001130741,0.162011, 0.247257
pr_002047731,0.162011, 0.247257
pr_000712318,0.162011, 0.247257
pr_001785670,0.162011, 0.247257
pr_000837901,0.162011, 0.247257
pr_001126979,0.162011, 0.247257
pr_000872517,0.162011, 0.247257
pr_001128640,0.162011, 0.247257
pr_001648366,0.162011, 0.247257
pr_001866005,0.162011, 0.247257
pr_000629439,0.162011, 0.247257
pr_001796451,0.162011, 0.247257
pr_001042088,0.162011, 0.247257
pr_001907473,0.162011, 0.247257
pr_001142118,0.162011, 0.247257
pr_000561050,0.162011, 0.247257
pr_000652715,0.162011, 0.247257
pr_001890764,0.162011, 0.247257
pr_000719567,0.162011, 0.247257
pr_001127962,0.162011, 0.247257
pr_001126670,0.162011, 0.247257
pr_001124521,0.162011, 0.247257
pr_001906073,0.162011, 0.247257
pr_001995228,0.162011, 0.247257
pr_002025427,0.162011, 0.247257
pr_001130905,0.162011, 0.247257
pr_001128749,0.162011, 0.247257
pr_001075053,0.162011, 0.247257
pr_001131302,0.162011, 0.247257
pr_001021889,0.162011, 0.247257
pr_000986868,0.162011, 0.247257
pr_000849135,0.162011, 0.247257
pr_001129369,0.162011, 0.247257
pr_000721988,0.162011, 0.247257
pr_001127352,0.162011, 0.247257
pr_000864582,0.162011, 0.247257
pr_000849090,0.162011, 0.247257
pr_001088371,0.162011, 0.247257
pr_001127609,0.162011, 0.247257
pr_001855063,0.162011, 0.247257
pr_001127163,0.162011, 0.247257
pr_001129225,0.162011, 0.247257
pr_000753231,0.162011, 0.247257
pr_001130921,0.162011, 0.247257
pr_001809080,0.162011, 0.247257
pr_000873334,0.162011, 0.247257
pr_000723688,0.162011, 0.247257
pr_001127936,0.162011, 0.247257
pr_001130057,0.162011, 0.247257
pr_001809484,0.162011, 0.247257
pr_001129897,0.162011, 0.247257
pr_000551184,0.162011, 0.247257
pr_001143234,0.162011, 0.247257
pr_001130453,0.162011, 0.247257
pr_000990945,0.162011, 0.247257
pr_001888006,0.162011, 0.247257
pr_000724211,0.162011, 0.247257
pr_000720314,0.162011, 0.247257
pr_001001214,0.162011, 0.247257
pr_001130464,0.162011, 0.247257
pr_001131219,0.162011, 0.247257
pr_001127769,0.162011, 0.247257
pr_001890637,0.162011, 0.247257
pr_001128957,0.162011, 0.247257
pr_001808499,0.162011, 0.247257
pr_000808447,0.162011, 0.247257
pr_000808636,0.162011, 0.247257
pr_001129127,0.162011, 0.247257
pr_001941638,0.162011, 0.247257
pr_001131209,0.162011, 0.247257
pr_001118239,0.162011, 0.247257
pr_001875532,0.162011, 0.247257
pr_000863364,0.162011, 0.247257
pr_001130910,0.162011, 0.247257
pr_002005175,0.162011, 0.247257
pr_001126283,0.162011, 0.247257
pr_001805925,0.162011, 0.247257
pr_001129823,0.162011, 0.247257
pr_001127868,0.162011, 0.247257
pr_000848339,0.162011, 0.247257
pr_001061561,0.162011, 0.247257
pr_000743521,0.162011, 0.247257
pr_000558536,0.162011, 0.247257
pr_000652750,0.162011, 0.247257
pr_001002331,0.162011, 0.247257
pr_001788590,0.162011, 0.247257
pr_000715013,0.162011, 0.247257
pr_000634654,0.162011, 0.247257
pr_001128644,0.162011, 0.247257
pr_001124539,0.162011, 0.247257
pr_001127761,0.162011, 0.247257
pr_000712495,0.162011, 0.247257
pr_000642593,0.162011, 0.247257
pr_001686028,0.162011, 0.247257
pr_001130153,0.162011, 0.247257
pr_001157889,0.162011, 0.247257
pr_001088172,0.162011, 0.247257
pr_001128216,0.162011, 0.247257
pr_001130406,0.162011, 0.247257
pr_000713254,0.162011, 0.247257
pr_001127318,0.162011, 0.247257
pr_001126743,0.162011, 0.247257
pr_001124602,0.162011, 0.247257
pr_001802000,0.162011, 0.247257
pr_001126163,0.162011, 0.247257
pr_001141557,0.162011, 0.247257
pr_000635586,0.162011, 0.247257
pr_001392138,0.162011, 0.247257
pr_001155157,0.162011, 0.247257
pr_001130290,0.162011, 0.247257
pr_000921527,0.162011, 0.247257
pr_001775777,0.162011, 0.247257
pr_001127590,0.162011, 0.247257
pr_001153876,0.162011, 0.247257
pr_001127440,0.162011, 0.247257
pr_001129377,0.162011, 0.247257
pr_001089030,0.162011, 0.247257
pr_000757500,0.162011, 0.247257
pr_000558784,0.162011, 0.247257
pr_002045388,0.162011, 0.247257
pr_001874841,0.162011, 0.247257
pr_001128689,0.162011, 0.247257
pr_000994877,0.162011, 0.247257
pr_001043400,0.162011, 0.247257
pr_001127871,0.162011, 0.247257
pr_001089665,0.162011, 0.247257
pr_000962748,0.162011, 0.247257
pr_001797098,0.162011, 0.247257
pr_000749760,0.162011, 0.247257
pr_000873895,0.162011, 0.247257
pr_001904961,0.162011, 0.247257
pr_001798671,0.162011, 0.247257
pr_001857514,0.162011, 0.247257
pr_000746295,0.162011, 0.247257
pr_001019948,0.162011, 0.247257
pr_001124530,0.162011, 0.247257
pr_000655651,0.162011, 0.247257
pr_001872485,0.162011, 0.247257
pr_001807640,0.162011, 0.247257
pr_000973110,0.162011, 0.247257
pr_000872524,0.162011, 0.247257
pr_001999284,0.162011, 0.247257
pr_001124555,0.162011, 0.247257
pr_001129436,0.162011, 0.247257
pr_001130154,0.162011, 0.247257
pr_001592013,0.162011, 0.247257
pr_000866850,0.162011, 0.247257
pr_001128984,0.162011, 0.247257
pr_001127632,0.162011, 0.247257
pr_001127034,0.162011, 0.247257
pr_001127266,0.162011, 0.247257
pr_000881549,0.162011, 0.247257
pr_000561824,0.162011, 0.247257
pr_000557218,0.162011, 0.247257
pr_001812408,0.162011, 0.247257
pr_001129286,0.162011, 0.247257
pr_001015755,0.162011, 0.247257
pr_001127545,0.162011, 0.247257
pr_001037622,0.162011, 0.247257
pr_002002489,0.162011, 0.247257
pr_001128147,0.162011, 0.247257
pr_001796936,0.162011, 0.247257
pr_000741871,0.162011, 0.247257
pr_001129850,0.162011, 0.247257
pr_001130040,0.162011, 0.247257
pr_001644402,0.162011, 0.247257
pr_000714620,0.162011, 0.247257
pr_000652413,0.162011, 0.247257
pr_002004946,0.162011, 0.247257
pr_000716506,0.162011, 0.247257
pr_000709602,0.162011, 0.247257
pr_001130817,0.162011, 0.247257
pr_002045083,0.162011, 0.247257
pr_001130069,0.162011, 0.247257
pr_000660290,0.162011, 0.247257
pr_000655703,0.162011, 0.247257
pr_001093667,0.162011, 0.247257
pr_000696413,0.162011, 0.247257
pr_001161488,0.162011, 0.247257
pr_000655638,0.162011, 0.247257
pr_001102825,0.162011, 0.247257
pr_001882045,0.162011, 0.247257
pr_001107793,0.162011, 0.247257
pr_000919848,0.162011, 0.247257
pr_000948150,0.162011, 0.247257
pr_000717346,0.162011, 0.247257
pr_001127237,0.162011, 0.247257
pr_001129187,0.162011, 0.247257
pr_001128809,0.162011, 0.247257
pr_000824294,0.162011, 0.247257
pr_001130046,0.162011, 0.247257
pr_000715752,0.162011, 0.247257
pr_001014616,0.162011, 0.247257
pr_001093242,0.162011, 0.247257
pr_001129413,0.162011, 0.247257
pr_000557571,0.162011, 0.247257
pr_001003720,0.162011, 0.247257
pr_000724365,0.162011, 0.247257
pr_001130541,0.162011, 0.247257
pr_000719330,0.162011, 0.247257
pr_001679663,0.162011, 0.247257
pr_000812039,0.162011, 0.247257
pr_000875406,0.162011, 0.247257
pr_000826676,0.162011, 0.247257
pr_000695416,0.162011, 0.247257
pr_001804075,0.162011, 0.247257
pr_000552667,0.162011, 0.247257
pr_001677895,0.162011, 0.247257
pr_001126375,0.162011, 0.247257
pr_001141836,0.162011, 0.247257
pr_001795359,0.162011, 0.247257
pr_001782802,0.162011, 0.247257
pr_000654811,0.162011, 0.247257
pr_001130103,0.162011, 0.247257
pr_000562131,0.162011, 0.247257
pr_001130887,0.162011, 0.247257
pr_000723580,0.162011, 0.247257
pr_000551321,0.162011, 0.247257
pr_001088843,0.162011, 0.247257
pr_000750712,0.162011, 0.247257
pr_001781400,0.162011, 0.247257
pr_000973023,0.162011, 0.247257
pr_001129226,0.162011, 0.247257
pr_001797970,0.162011, 0.247257
pr_001126357,0.162011, 0.247257
pr_001128325,0.162011, 0.247257
pr_001720358,0.162011, 0.247257
pr_000922199,0.162011, 0.247257
pr_001126875,0.162011, 0.247257
pr_001126968,0.162011, 0.247257
pr_001077073,0.162011, 0.247257
pr_000954846,0.162011, 0.247257
pr_001131298,0.162011, 0.247257
pr_001803954,0.162011, 0.247257
pr_001001125,0.162011, 0.247257
pr_001128655,0.162011, 0.247257
pr_001941482,0.162011, 0.247257
pr_001996179,0.162011, 0.247257
pr_000696235,0.162011, 0.247257
pr_001127937,0.162011, 0.247257
pr_000634822,0.162011, 0.247257
pr_000926114,0.162011, 0.247257
pr_001129439,0.162011, 0.247257
pr_001128559,0.162011, 0.247257
pr_000824347,0.162011, 0.247257
pr_001059300,0.162011, 0.247257
pr_000720905,0.162011, 0.247257
pr_001161334,0.162011, 0.247257
pr_001022008,0.162011, 0.247257
pr_001130822,0.162011, 0.247257
pr_000940753,0.162011, 0.247257
pr_001127437,0.162011, 0.247257
pr_001126602,0.162011, 0.247257
pr_000160718,0.162011, 0.247257
pr_001872072,0.162011, 0.247257
pr_001126161,0.162011, 0.247257
pr_002048084,0.162011, 0.247257
pr_000856931,0.162011, 0.247257
pr_000720502,0.162011, 0.247257
pr_001690238,0.162011, 0.247257
pr_001127941,0.162011, 0.247257
pr_001128039,0.162011, 0.247257
pr_001089746,0.162011, 0.247257
pr_000837943,0.162011, 0.247257
pr_000874506,0.162011, 0.247257
pr_001128402,0.162011, 0.247257
pr_001126778,0.162011, 0.247257
pr_001128669,0.162011, 0.247257
pr_001129260,0.162011, 0.247257
pr_001044162,0.162011, 0.247257
pr_000753953,0.162011, 0.247257
pr_002001020,0.162011, 0.247257
pr_001874074,0.162011, 0.247257
pr_000633580,0.162011, 0.247257
pr_000716910,0.162011, 0.247257
pr_001888830,0.162011, 0.247257
pr_001128003,0.162011, 0.247257
pr_001069297,0.162011, 0.247257
pr_001128484,0.162011, 0.247257
pr_001130285,0.162011, 0.247257
pr_001129272,0.162011, 0.247257
pr_001128491,0.162011, 0.247257
pr_001130696,0.162011, 0.247257
pr_000921286,0.162011, 0.247257
pr_001131125,0.162011, 0.247257
pr_001014453,0.162011, 0.247257
pr_000819318,0.162011, 0.247257
pr_001130635,0.162011, 0.247257
pr_000920008,0.162011, 0.247257
pr_000560648,0.162011, 0.247257
pr_001889387,0.162011, 0.247257
pr_000750999,0.162011, 0.247257
pr_000992474,0.162011, 0.247257
pr_001130539,0.162011, 0.247257
pr_000511991,0.162011, 0.247260
pr_000891298,0.162011, 0.247280
pr_000983359,0.162011, 0.247284
pr_000899140,0.162011, 0.247300
pr_001835805,0.162011, 0.247312
pr_000661958,0.162011, 0.247312
pr_001835804,0.162011, 0.247312
pr_001999328,0.162011, 0.247312
pr_001904968,0.162011, 0.247312
pr_001807464,0.162011, 0.247312
pr_001942865,0.162011, 0.247312
pr_002072342,0.162011, 0.247312
pr_000714147,0.162011, 0.247312
pr_001797179,0.162011, 0.247319
pr_001154696,0.162011, 0.247319
pr_000823931,0.162011, 0.247319
pr_001001252,0.162011, 0.247319
pr_002029766,0.162011, 0.247325
pr_001003998,0.162011, 0.247325
pr_002042952,0.162011, 0.247325
pr_002038763,0.162011, 0.247339
pr_000752594,0.162011, 0.247339
pr_000288076,0.162011, 0.247393
pr_000879703,0.162011, 0.247396
pr_000513688,0.162011, 0.247414
us_000615370,0.162011, 0.247448
pr_000708350,0.162011, 0.247469
pr_001063338,0.162011, 0.247484
pr_001582802,0.162011, 0.247484
pr_000724352,0.162011, 0.247484
pr_001905441,0.162011, 0.247484
pr_000433803,0.162011, 0.247484
pr_000888650,0.162011, 0.247484
pr_000392514,0.162011, 0.247484
pr_000714258,0.162011, 0.247526
pr_000661829,0.162011, 0.247630
pr_000631068,0.162011, 0.247630
us_000479378,0.162011, 0.247758
pr_000819521,0.162011, 0.247792
pr_000724148,0.162011, 0.247792
pr_000558283,0.162011, 0.247793
pr_000570047,0.162011, 0.247811
pr_001040100,0.162011, 0.247841
pr_001691576,0.162011, 0.247864
pr_000554832,0.162011, 0.247896
pr_000502928,0.162011, 0.247896
pr_000700808,0.162011, 0.247896
pr_000652485,0.162011, 0.247896
pr_000651732,0.162011, 0.247896
pr_000655172,0.162011, 0.247896
pr_000627817,0.162011, 0.247896
pr_000651566,0.162011, 0.247896
pr_000716791,0.162011, 0.247896
pr_000655295,0.162011, 0.247896
pr_000559597,0.162011, 0.247896
pr_000557716,0.162011, 0.247896
pr_000561369,0.162011, 0.247896
pr_000558428,0.162011, 0.247896
pr_000651791,0.162011, 0.247896
pr_000652272,0.162011, 0.247896
pr_000511993,0.162011, 0.247896
pr_000695301,0.162011, 0.247896
pr_000695866,0.162011, 0.248089
pr_000553871,0.162011, 0.248355
pr_000628694,0.162011, 0.248881
pr_000776818,0.162011, 0.249170
pr_000708397,0.162011, 0.249354
pr_000556175,0.162011, 0.249473
pr_000892640,0.162011, 0.249654
pr_000552863,0.162011, 0.249654
pr_000776196,0.162011, 0.250685
us_000461074,0.162011, 0.251349
us_000469861,0.162011, 0.251349
us_000468240,0.162011, 0.251349
us_000468887,0.162011, 0.251349
pr_000827819,0.162011, 0.251524
pr_000513446,0.162011, 0.251524
pr_000719191,0.162011, 0.251524
pr_000877359,0.162011, 0.251524
pr_000715742,0.162011, 0.251524
pr_001054798,0.162011, 0.251524
pr_000397048,0.162011, 0.251563
pr_000654779,0.162011, 0.251702
pr_000971611,0.162011, 0.251746
pr_000888683,0.162011, 0.251746
pr_000843867,0.162011, 0.251746
pr_000722633,0.162011, 0.251746
pr_000723027,0.162011, 0.251803
pr_000628015,0.162011, 0.252163
us_000481647,0.162011, 0.252546
pr_001131170,0.162011, 0.252902
pr_001001384,0.162011, 0.253135
pr_000871780,0.162011, 0.253135
pr_000724269,0.162011, 0.253201
pr_000745699,0.162011, 0.253263
pr_000557500,0.162011, 0.253298
pr_000948159,0.162011, 0.253401
pr_000840733,0.162011, 0.253401
pr_000812290,0.162011, 0.253401
pr_000753850,0.162011, 0.253401
pr_000722803,0.162011, 0.253401
pr_000560754,0.162011, 0.253401
pr_000752339,0.162011, 0.253401
pr_000718739,0.162011, 0.253401
pr_000747986,0.162011, 0.253423
pr_000723884,0.162011, 0.253423
pr_000636282,0.162011, 0.253541
pr_000972328,0.162011, 0.253616
pr_000748902,0.162011, 0.253616
pr_001042205,0.162011, 0.253616
pr_001159577,0.162011, 0.253616
pr_001008596,0.162011, 0.253616
pr_001792207,0.162011, 0.253616
pr_000628014,0.162011, 0.253774
pr_000557064,0.162011, 0.253847
pr_000631708,0.162011, 0.254040
pr_000750217,0.162011, 0.254068
pr_000751311,0.162011, 0.254068
pr_000550909,0.162011, 0.254417
pr_000718754,0.162011, 0.254513
pr_000548466,0.162011, 0.254624
pr_001008897,0.162011, 0.254743
pr_001016536,0.162011, 0.254743
pr_000874016,0.162011, 0.254743
pr_000757563,0.162011, 0.254743
pr_000633099,0.162011, 0.254779
pr_000654806,0.162011, 0.254779
pr_000559850,0.162011, 0.254779
pr_000821711,0.162011, 0.254779
pr_000809804,0.162011, 0.254779
pr_000881544,0.162011, 0.254779
us_000460528,0.162011, 0.254906
pr_000746036,0.162011, 0.254930
pr_000715594,0.162011, 0.255152
pr_001004348,0.162011, 0.255227
pr_000989651,0.162011, 0.255301
pr_000746055,0.162011, 0.255301
pr_000631827,0.162011, 0.255418
pr_000853073,0.162011, 0.255493
pr_000919483,0.162011, 0.255493
pr_000864591,0.162011, 0.255493
pr_000848616,0.162011, 0.255493
pr_000871292,0.162011, 0.255493
pr_001001300,0.162011, 0.255493
pr_000753149,0.162011, 0.255493
pr_000979411,0.162011, 0.255493
pr_000875648,0.162011, 0.255493
pr_001008775,0.162011, 0.255493
pr_001814838,0.162011, 0.255493
pr_000993600,0.162011, 0.255493
pr_001041771,0.162011, 0.255493
pr_000719954,0.162011, 0.255493
pr_000871837,0.162011, 0.255493
pr_000745598,0.162011, 0.255493
pr_001001882,0.162011, 0.255493
pr_001001914,0.162011, 0.255493
pr_001003886,0.162011, 0.255493
pr_001001746,0.162011, 0.255493
pr_001008604,0.162011, 0.255493
pr_001013011,0.162011, 0.255720
us_000182424,0.162011, 0.255851
pr_000982287,0.162011, 0.256028
pr_001044047,0.162011, 0.256028
pr_001143348,0.162011, 0.256068
us_000561599,0.162011, 0.256509
pr_001042148,0.162011, 0.256620
pr_000926313,0.162011, 0.256620
pr_000896302,0.162011, 0.256620
pr_000720533,0.162011, 0.256620
us_000475388,0.162011, 0.256831
pr_000819649,0.162011, 0.257945
pr_001012988,0.162011, 0.258526
pr_000878605,0.162011, 0.259760
pr_000746052,0.162011, 0.261534
pr_001043619,0.162011, 0.269320
us_000278264,0.162011, 0.270512
us_000001515,0.162011, 0.272312
pr_001665878,0.162011, 0.279714
us_000460913,0.162011, 0.281589
pr_001685984,0.162011, 0.302406
us_000469619,0.162011, 0.315092
us_000468430,0.162011, 0.330692
us_000462630,0.162011, 0.334284
us_000358366,0.162011, 0.336285
us_000508449,0.162011, 0.450445
us_000481296,0.045326, 0.000000
pr_000639260,0.045326, 0.000000
pr_000925287,0.045326, 0.000000
pr_000443157,0.045326, 0.000001
pr_000843086,0.045326, 0.000002
us_000481602,0.045326, 0.000002
us_000608882,0.045326, 0.000014
us_000469699,0.045326, 0.000047
pr_000726610,0.045326, 0.000094
us_000493325,0.045326, 0.000144
pr_000903851,0.045326, 0.000144
pr_000640146,0.045326, 0.000169
us_000487289,0.045326, 0.000355
us_000591444,0.045326, 0.030864
us_000614940,0.045326, 0.031810
us_000530669,0.045326, 0.031841
us_000614496,0.045326, 0.031895
us_000502245,0.045326, 0.040279
us_000513747,0.045326, 0.044444
us_000592357,0.045326, 0.047694
us_000594495,0.045326, 0.059972
us_000609077,0.045326, 0.322540
us_000544258,0.037194, 0.000000
us_000517148,0.037194, 0.000000
us_000577584,0.037194, 0.000000
us_000525372,0.037194, 0.000000
us_000546707,0.037194, 0.000000
us_000577588,0.037194, 0.000000
us_000544969,0.037194, 0.000000
us_000540549,0.037194, 0.000000
us_000468619,0.037194, 0.000001
us_000580657,0.037194, 0.000001
us_000562026,0.037194, 0.000001
us_000526763,0.037194, 0.000001
us_000478272,0.037194, 0.000001
us_000544393,0.037194, 0.000001
us_000614921,0.037194, 0.000001
us_000565687,0.037194, 0.000001
us_000604936,0.037194, 0.000001
us_000589956,0.037194, 0.000001
us_000484770,0.037194, 0.000001
us_000577015,0.037194, 0.000001
us_000536677,0.037194, 0.000001
us_000525136,0.037194, 0.000049
us_000485806,0.037194, 0.000067
us_000473897,0.037194, 0.000076
us_000470045,0.037194, 0.000077
us_000527481,0.037194, 0.000136
us_000539771,0.037194, 0.000146
us_000464566,0.037194, 0.000445
us_000322455,0.037194, 0.000488
us_000290244,0.037194, 0.000739
us_000459019,0.037194, 0.001075
us_000468698,0.037194, 0.001174
us_000511194,0.037194, 0.003687
us_000291223,0.037194, 0.004680
us_000532750,0.037194, 0.004905
us_000563088,0.037194, 0.005083
us_000581471,0.037194, 0.007363
us_000460549,0.037194, 0.018780
us_000513470,0.037194, 0.036922
us_000514588,0.037194, 0.095318
us_000589147,0.037194, 0.130133
us_000459124,0.037194, 0.476026
us_000537711,0.037194, 0.540469
us_000530797,0.037194, 0.572391
us_000203216,0.037194, 0.586535
us_000475025,0.037194, 0.590654
us_000464011,0.037194, 0.626818
us_000487680,0.037194, 0.665495
us_000492036,0.037194, 0.685867
us_000204953,0.037194, 0.731921
us_000603806,0.037194, 0.743422
us_000473078,0.037194, 0.763503
us_000473080,0.037194, 0.781799
us_000469328,0.037194, 0.784924
us_000500943,0.037194, 0.787689
us_000523558,0.037194, 0.791437
us_000606973,0.037194, 0.804666
us_000277326,0.037194, 0.805428
us_000493198,0.037194, 0.823179
us_000595110,0.037194, 0.828444
us_000531413,0.037194, 0.835840
us_000510206,0.037194, 0.850263
us_000493062,0.037194, 0.878983
us_000510550,0.037194, 0.881602
us_000492693,0.037194, 0.923875
us_000462461,0.037194, 0.927527
us_000501747,0.037194, 0.937082
us_000501022,0.037194, 0.937082
us_000462016,0.037194, 0.939979
us_000563991,0.037194, 0.953887
us_000470753,0.037194, 0.966614
us_000564602,0.037194, 0.968642
us_000470900,0.037194, 0.975049
us_000492129,0.037194, 0.976057
us_000472884,0.037194, 0.985014
us_000539592,0.037194, 0.989449
us_000468804,0.012420, 0.000005
us_000565672,0.012420, 0.000005
us_000507144,0.012420, 0.000039
us_000553141,0.012420, 0.000051
us_000460690,0.012420, 0.000051
us_000549659,0.012420, 0.000051
us_000488117,0.012420, 0.000145
us_000493216,0.012420, 0.000146
us_000580178,0.012420, 0.000146
us_000493008,0.012420, 0.008330
us_000468468,0.012420, 0.608848
us_000460338,0.012420, 0.628627
us_000464830,0.012420, 0.668720
us_000481528,0.012420, 0.679727
us_000464341,0.012420, 0.683474
us_000469127,0.012420, 0.745144
us_000317029,0.012420, 0.746590
us_000538097,0.012420, 0.803368
us_000501070,0.012420, 0.804404
us_000468518,0.012420, 0.823263
us_000539633,0.012420, 0.841846
us_000546974,0.012420, 0.861728
us_000464689,0.012420, 0.863248
us_000501065,0.012420, 0.868996
us_000531030,0.012420, 0.889964
us_000592928,0.012420, 0.893396
us_000525646,0.012420, 0.896110
us_000501416,0.012420, 0.900797
us_000516891,0.012420, 0.920062
us_000461651,0.012420, 0.950499
us_000517286,0.012420, 1.057276
us_000561899,0.012420, 1.113897
