Product ID : 958 # of JPs covered : 1 : 69 : Class Action, 
OID,Confidence at Map Node,Error at Map Node
us_000484774,0.086215, 0.000811
us_000591279,0.086215, 0.000816
us_000574851,0.086215, 0.000871
us_000607888,0.086215, 0.000895
us_000488446,0.086215, 0.000950
us_000558013,0.086215, 0.001036
us_000502938,0.086215, 0.001310
us_000474201,0.086215, 0.001334
us_000506460,0.086215, 0.001376
us_000611752,0.086215, 0.001416
us_000471199,0.086215, 0.001538
pr_001120105,0.086215, 0.002137
us_000547658,0.086215, 0.002156
pr_001084616,0.086215, 0.002268
pr_002232365,0.086215, 0.002353
us_000505282,0.086215, 0.002404
us_000592067,0.086215, 0.002430
pr_000772293,0.086215, 0.002454
us_000307611,0.086215, 0.002639
us_000479553,0.086215, 0.002717
pr_001600964,0.086215, 0.003058
pr_001049279,0.086215, 0.003058
pr_000174038,0.086215, 0.003153
pr_000970293,0.086215, 0.003901
pr_000636450,0.086215, 0.003901
pr_001015146,0.086215, 0.003901
pr_000917463,0.086215, 0.003901
pr_001087476,0.086215, 0.003990
us_000540044,0.086215, 0.004134
pr_000198291,0.086215, 0.004276
us_000531135,0.086215, 0.004291
pr_000916278,0.086215, 0.004293
pr_000292094,0.086215, 0.004442
pr_000911590,0.086215, 0.004540
pr_000975116,0.086215, 0.004644
pr_000179039,0.086215, 0.004644
pr_000739495,0.086215, 0.004644
us_000478256,0.086215, 0.004646
pr_000216985,0.086215, 0.004662
us_000459242,0.086215, 0.004818
pr_000171817,0.086215, 0.004883
pr_001062592,0.086215, 0.004883
pr_000876742,0.086215, 0.004883
pr_002165855,0.086215, 0.004883
pr_001994143,0.086215, 0.004883
pr_001927761,0.086215, 0.004883
pr_002188368,0.086215, 0.004883
pr_000849840,0.086215, 0.004883
pr_001955954,0.086215, 0.004883
pr_002099349,0.086215, 0.004883
pr_002109984,0.086215, 0.004883
pr_000171901,0.086215, 0.004883
pr_001959379,0.086215, 0.004883
pr_000582290,0.086215, 0.004883
pr_000577634,0.086215, 0.004883
pr_001168360,0.086215, 0.004883
pr_000707890,0.086215, 0.004883
pr_002155402,0.086215, 0.004883
pr_000762073,0.086215, 0.004883
pr_001048793,0.086215, 0.004886
pr_000566026,0.086215, 0.004887
pr_001969680,0.086215, 0.004971
us_000480966,0.086215, 0.005502
pr_002082157,0.086215, 0.005520
pr_000172478,0.086215, 0.005551
us_000328918,0.086215, 0.005897
us_000586359,0.086215, 0.006457
us_000571559,0.086215, 0.006573
pr_000970055,0.086215, 0.006712
us_000477178,0.086215, 0.007974
us_000560134,0.086215, 0.008083
pr_001956984,0.086215, 0.008242
us_000515537,0.086215, 0.010378
us_000250631,0.086215, 0.011997
us_000472642,0.086215, 0.012070
us_000546164,0.086215, 0.012219
pr_000691299,0.086215, 0.012372
us_000604666,0.086215, 0.012489
us_000513291,0.086215, 0.012530
pr_001821368,0.086215, 0.013063
us_000233054,0.086215, 0.014036
us_000488739,0.086215, 0.014959
us_000487034,0.086215, 0.015194
us_000489551,0.086215, 0.015330
us_000485991,0.086215, 0.015960
us_000544342,0.086215, 0.023246
us_000467835,0.086215, 0.023362
us_000507199,0.086215, 0.026088
us_000539101,0.086215, 0.028527
us_000464685,0.086215, 0.031216
us_000479767,0.086215, 0.031567
us_000584281,0.086215, 0.032872
us_000539063,0.086215, 0.033406
us_000474168,0.086215, 0.034844
us_000463865,0.086215, 0.037198
us_000474041,0.086215, 0.039983
us_000472781,0.086215, 0.040570
us_000588355,0.086215, 0.042041
us_000535507,0.086215, 0.046052
us_000017113,0.086215, 0.049843
us_000594953,0.086215, 0.052466
us_000490773,0.086215, 0.053314
us_000352337,0.086215, 0.053473
us_000572335,0.086215, 0.057789
us_000484871,0.086215, 0.076576
us_000498694,0.086215, 0.099217
us_000528497,0.086215, 0.101306
us_000529914,0.086215, 0.107250
us_000550531,0.086215, 0.157218
us_000535832,0.086215, 0.234843
us_000513075,0.086215, 0.279443
us_000538378,0.086215, 0.297040
us_000506302,0.086215, 0.346667
us_000469544,0.086215, 0.375093
us_000499512,0.086215, 0.428810
us_000535479,0.086215, 0.447256
us_000529132,0.086215, 0.517559
us_000582734,0.086215, 0.613068
pr_000103697,0.023420, 0.000000
pr_001685629,0.023420, 0.000000
us_000506471,0.023420, 0.000000
us_000556898,0.023420, 0.000000
us_000518445,0.023420, 0.000000
us_000464977,0.023420, 0.000000
us_000603126,0.023420, 0.000000
us_000502096,0.023420, 0.000000
us_000547441,0.023420, 0.000001
pr_001047203,0.023420, 0.000001
us_000525905,0.023420, 0.000005
us_000524524,0.023420, 0.000005
us_000590196,0.023420, 0.000639
us_000587170,0.023420, 0.001625
us_000588685,0.023420, 0.004460
us_000510992,0.023420, 0.004531
us_000516288,0.023420, 0.009095
us_000474685,0.023420, 0.013613
us_000465479,0.023420, 0.502892
us_000462615,0.023420, 0.522305
us_000482053,0.023420, 0.554694
