Product ID : 7753 # of JPs covered : 2 : 97 : Healthcare, 303 : Health Business M&A, 
OID,Confidence at Map Node,Error at Map Node
us_000552085,0.532825,2.808242
us_000483015,0.532825,2.808242
us_000480372,0.532825,2.808242
us_000566697,0.532825,2.808243
us_000474030,0.532825,2.808244
us_000462334,0.532825,2.808244
us_000475436,0.532825,2.808245
us_000486683,0.532825,2.808245
us_000574432,0.532825,2.808245
us_000567181,0.532825,2.808247
us_000576302,0.532825,2.808249
us_000476096,0.532825,2.808249
us_000475921,0.532825,2.808251
us_000585922,0.532825,2.808251
us_000538784,0.532825,2.808253
us_000474803,0.532825,2.808253
us_000563263,0.532825,2.808253
us_000472370,0.532825,2.808254
us_000501854,0.532825,2.808255
us_000584394,0.532825,2.808256
us_000575680,0.532825,2.808256
us_000584446,0.532825,2.808256
us_000580150,0.532825,2.808257
us_000482267,0.532825,2.808257
us_000504255,0.532825,2.808260
us_000469211,0.532825,2.808261
us_000508758,0.532825,2.808261
us_000621042,0.532825,2.808261
us_000469090,0.532825,2.808262
us_000355364,0.532825,2.808263
us_000541500,0.532825,2.808264
us_000586559,0.532825,2.808264
us_000025834,0.532825,2.808266
us_000466369,0.532825,2.808268
us_000564589,0.532825,2.808268
us_000314471,0.532825,2.808269
us_000546952,0.532825,2.808269
us_000513019,0.532825,2.808269
us_000466475,0.532825,2.808272
us_000466380,0.532825,2.808273
us_000615858,0.532825,2.808274
us_000583605,0.532825,2.808274
us_000468727,0.532825,2.808274
us_000534015,0.532825,2.808274
us_000557794,0.532825,2.808275
us_000469006,0.532825,2.808276
us_000102042,0.532825,2.808276
us_000578333,0.532825,2.808276
us_000465607,0.532825,2.808277
us_000490641,0.532825,2.808277
us_000541568,0.532825,2.808277
us_000504239,0.532825,2.808278
us_000465511,0.532825,2.808278
us_000527308,0.532825,2.808279
us_000467949,0.532825,2.808281
us_000585405,0.532825,2.808281
us_000017589,0.532825,2.808283
us_000258211,0.532825,2.808283
us_000510614,0.532825,2.808285
us_000526736,0.532825,2.808287
us_000507396,0.532825,2.808290
us_000577007,0.532825,2.808290
us_000461352,0.532825,2.808290
us_000494599,0.532825,2.808291
us_000461300,0.532825,2.808291
us_000464196,0.532825,2.808292
us_000570103,0.532825,2.808293
us_000597174,0.532825,2.808295
us_000556295,0.532825,2.808300
us_000486604,0.532825,2.808303
us_000500171,0.532825,2.808304
us_000465898,0.532825,2.808306
us_000581959,0.532825,2.808306
us_000484918,0.532825,2.808307
us_000461528,0.532825,2.808307
us_000477215,0.532825,2.808307
us_000461600,0.532825,2.808308
us_000550293,0.532825,2.808308
us_000538984,0.532825,2.808309
us_000523605,0.532825,2.808309
us_000479002,0.532825,2.808310
us_000050152,0.532825,2.808310
us_000530620,0.532825,2.808311
us_000564549,0.532825,2.808311
us_000565480,0.532825,2.808311
us_000538495,0.532825,2.808313
us_000575717,0.532825,2.808314
us_000556433,0.532825,2.808315
us_000482177,0.532825,2.808315
us_000585114,0.532825,2.808316
us_000515828,0.532825,2.808316
us_000558672,0.532825,2.808316
us_000511893,0.532825,2.808316
us_000585400,0.532825,2.808318
us_000542375,0.532825,2.808318
us_000541548,0.532825,2.808320
us_000538767,0.532825,2.808320
us_000538560,0.532825,2.808320
us_000486898,0.532825,2.808321
us_000478215,0.532825,2.808321
us_000555919,0.532825,2.808321
us_000017405,0.532825,2.808321
us_000544458,0.532825,2.808322
us_000463292,0.532825,2.808322
us_000532728,0.532825,2.808323
us_000552932,0.532825,2.808323
us_000504256,0.532825,2.808324
us_000545008,0.532825,2.808324
us_000494616,0.532825,2.808324
us_000059897,0.532825,2.808324
us_000523592,0.532825,2.808326
us_000540000,0.532825,2.808326
us_000575007,0.532825,2.808327
us_000472089,0.532825,2.808328
us_000520921,0.532825,2.808328
us_000560323,0.532825,2.808329
us_000544463,0.532825,2.808330
us_000583005,0.532825,2.808331
us_000471880,0.532825,2.808331
us_000532406,0.532825,2.808333
us_000491703,0.532825,2.808333
us_000484244,0.532825,2.808334
us_000592493,0.532825,2.808334
us_000477747,0.532825,2.808334
us_000349540,0.532825,2.808334
us_000582569,0.532825,2.808335
us_000483839,0.532825,2.808335
us_000557403,0.532825,2.808335
us_000500057,0.532825,2.808335
us_000482646,0.532825,2.808337
us_000469089,0.532825,2.808337
us_000525188,0.532825,2.808338
us_000517925,0.532825,2.808338
us_000475376,0.532825,2.808339
us_000466640,0.532825,2.808340
us_000576033,0.532825,2.808340
us_000539674,0.532825,2.808341
us_000473851,0.532825,2.808342
us_000567784,0.532825,2.808343
us_000554465,0.532825,2.808343
us_000491792,0.532825,2.808343
us_000475665,0.532825,2.808345
us_000537797,0.532825,2.808345
us_000474827,0.532825,2.808345
us_000486625,0.532825,2.808346
us_000466409,0.532825,2.808346
us_000467437,0.532825,2.808347
us_000580483,0.532825,2.808347
us_000557806,0.532825,2.808347
us_000484650,0.532825,2.808348
us_000463298,0.532825,2.808349
us_000480534,0.532825,2.808349
us_000531217,0.532825,2.808349
us_000537770,0.532825,2.808349
us_000503183,0.532825,2.808350
us_000472733,0.532825,2.808351
us_000510794,0.532825,2.808352
us_000491170,0.532825,2.808354
us_000505692,0.532825,2.808354
us_000490037,0.532825,2.808354
us_000462309,0.532825,2.808355
us_000516328,0.532825,2.808355
us_000478528,0.532825,2.808355
us_000503700,0.532825,2.808356
us_000496019,0.532825,2.808357
us_000474205,0.532825,2.808357
us_000549662,0.532825,2.808357
us_000480381,0.532825,2.808357
us_000478065,0.532825,2.808359
us_000618046,0.532825,2.808359
us_000470670,0.532825,2.808359
us_000488448,0.532825,2.808360
us_000491153,0.532825,2.808360
us_000542090,0.532825,2.808362
us_000479885,0.532825,2.808362
us_000473935,0.532825,2.808363
us_000464172,0.532825,2.808363
us_000586541,0.532825,2.808364
us_000596272,0.532825,2.808365
us_000483784,0.532825,2.808365
us_000474398,0.532825,2.808367
us_000483320,0.532825,2.808367
us_000492001,0.532825,2.808367
us_000583366,0.532825,2.808367
us_000464175,0.532825,2.808369
us_000472045,0.532825,2.808369
us_000494017,0.532825,2.808369
us_000461737,0.532825,2.808370
us_000510978,0.532825,2.808371
us_000545794,0.532825,2.808372
us_000467020,0.532825,2.808372
us_000534407,0.532825,2.808373
us_000463574,0.532825,2.808373
us_000570587,0.532825,2.808374
us_000509560,0.532825,2.808374
us_000538988,0.532825,2.808374
us_000592533,0.532825,2.808375
us_000459934,0.532825,2.808375
us_000476241,0.532825,2.808376
us_000526823,0.532825,2.808376
us_000480269,0.532825,2.808376
us_000495002,0.532825,2.808376
us_000475475,0.532825,2.808377
us_000509498,0.532825,2.808377
us_000507546,0.532825,2.808378
us_000486966,0.532825,2.808378
us_000495001,0.532825,2.808378
us_000195319,0.532825,2.808378
us_000305327,0.532825,2.808379
us_000327913,0.532825,2.808379
us_000463393,0.532825,2.808379
us_000461881,0.532825,2.808379
us_000546258,0.532825,2.808380
us_000469857,0.532825,2.808380
us_000484752,0.532825,2.808380
us_000472957,0.532825,2.808380
us_000492352,0.532825,2.808380
us_000575346,0.532825,2.808380
us_000103532,0.532825,2.808381
us_000569055,0.532825,2.808381
us_000570432,0.532825,2.808382
us_000483144,0.532825,2.808382
us_000192762,0.532825,2.808382
us_000520460,0.532825,2.808383
us_000569502,0.532825,2.808384
us_000586814,0.532825,2.808384
us_000468863,0.532825,2.808384
us_000463572,0.532825,2.808384
us_000483618,0.532825,2.808384
us_000503976,0.532825,2.808384
us_000500058,0.532825,2.808386
us_000478242,0.532825,2.808387
us_000465289,0.532825,2.808387
us_000482066,0.532825,2.808387
us_000505472,0.532825,2.808387
us_000555704,0.532825,2.808388
us_000479140,0.532825,2.808388
us_000474097,0.532825,2.808388
us_000472981,0.532825,2.808388
us_000459491,0.532825,2.808388
us_000468886,0.532825,2.808389
us_000577861,0.532825,2.808389
us_000589157,0.532825,2.808389
us_000477503,0.532825,2.808390
us_000596480,0.532825,2.808390
us_000503585,0.532825,2.808390
us_000466925,0.532825,2.808391
us_000466437,0.532825,2.808391
us_000468603,0.532825,2.808391
us_000542901,0.532825,2.808392
us_000481984,0.532825,2.808392
us_000462732,0.532825,2.808392
us_000532421,0.532825,2.808392
us_000532420,0.532825,2.808392
us_000532419,0.532825,2.808392
us_000532418,0.532825,2.808392
us_000475291,0.532825,2.808393
us_000466444,0.532825,2.808393
us_000473406,0.532825,2.808394
us_000473924,0.532825,2.808394
us_000469462,0.532825,2.808394
us_000469914,0.532825,2.808395
us_000141119,0.532825,2.808396
us_000461703,0.532825,2.808397
us_000239711,0.532825,2.808397
us_000555851,0.532825,2.808397
us_000469656,0.532825,2.808398
us_000461149,0.532825,2.808398
us_000474959,0.532825,2.808398
us_000572002,0.532825,2.808398
us_000464008,0.532825,2.808398
us_000469480,0.532825,2.808399
us_000185446,0.532825,2.808399
us_000460177,0.532825,2.808400
us_000514984,0.532825,2.808400
us_000481624,0.532825,2.808400
us_000469478,0.532825,2.808400
us_000534034,0.532825,2.808401
us_000468766,0.532825,2.808401
us_000514413,0.532825,2.808402
us_000558167,0.532825,2.808403
us_000574230,0.532825,2.808403
us_000495442,0.532825,2.808403
us_000478250,0.532825,2.808404
us_000546279,0.532825,2.808404
us_000581800,0.532825,2.808404
us_000524074,0.532825,2.808404
us_000467205,0.532825,2.808405
us_000463820,0.532825,2.808405
us_000467714,0.532825,2.808405
us_000467710,0.532825,2.808405
us_000527550,0.532825,2.808405
us_000566533,0.532825,2.808406
us_000505632,0.532825,2.808406
us_000466639,0.532825,2.808406
us_000466495,0.532825,2.808407
us_000524217,0.532825,2.808408
us_000503362,0.532825,2.808408
us_000466614,0.532825,2.808409
us_000486281,0.532825,2.808410
us_000463746,0.532825,2.808410
us_000524003,0.532825,2.808411
us_000461954,0.532825,2.808411
us_000461883,0.532825,2.808411
us_000468907,0.532825,2.808412
us_000545869,0.532825,2.808412
us_000505556,0.532825,2.808413
us_000482926,0.532825,2.808413
us_000503423,0.532825,2.808413
us_000462055,0.532825,2.808413
us_000509067,0.532825,2.808413
us_000308277,0.532825,2.808414
us_000507117,0.532825,2.808414
us_000515552,0.532825,2.808414
us_000462609,0.532825,2.808414
us_000462584,0.532825,2.808414
us_000477914,0.532825,2.808415
us_000519739,0.532825,2.808415
us_000466677,0.532825,2.808415
us_000550066,0.532825,2.808415
us_000560595,0.532825,2.808415
us_000583970,0.532825,2.808415
us_000525552,0.532825,2.808416
us_000480384,0.532825,2.808416
us_000490451,0.532825,2.808416
us_000590132,0.532825,2.808417
us_000588759,0.532825,2.808417
us_000540985,0.532825,2.808417
us_000461225,0.532825,2.808417
us_000461177,0.532825,2.808417
us_000521713,0.532825,2.808417
us_000507344,0.532825,2.808418
us_000491696,0.532825,2.808418
us_000487127,0.532825,2.808418
us_000574157,0.532825,2.808419
us_000543383,0.532825,2.808419
us_000557949,0.532825,2.808419
us_000508212,0.532825,2.808419
us_000511612,0.532825,2.808419
us_000465221,0.532825,2.808420
us_000014216,0.532825,2.808420
us_000533599,0.532825,2.808420
us_000474408,0.532825,2.808421
us_000528816,0.532825,2.808421
us_000516382,0.532825,2.808421
us_000505579,0.532825,2.808421
us_000473992,0.532825,2.808421
us_000531889,0.532825,2.808421
us_000574121,0.532825,2.808422
us_000574122,0.532825,2.808422
us_000523143,0.532825,2.808423
us_000192100,0.532825,2.808423
us_000466600,0.532825,2.808423
us_000482751,0.532825,2.808423
us_000333567,0.532825,2.808424
us_000475737,0.532825,2.808424
us_000530935,0.532825,2.808425
us_000522565,0.532825,2.808425
us_000570457,0.532825,2.808425
us_000554205,0.532825,2.808426
us_000560862,0.532825,2.808426
us_000506140,0.532825,2.808427
us_000503267,0.532825,2.808427
us_000469556,0.532825,2.808427
us_000504236,0.532825,2.808428
us_000568718,0.532825,2.808428
us_000502788,0.532825,2.808428
us_000509460,0.532825,2.808428
us_000521791,0.532825,2.808429
us_000529641,0.532825,2.808429
us_000520519,0.532825,2.808429
us_000577411,0.532825,2.808429
us_000471443,0.532825,2.808429
us_000531235,0.532825,2.808429
us_000544736,0.532825,2.808430
us_000570504,0.532825,2.808430
us_000466738,0.532825,2.808430
us_000568721,0.532825,2.808430
us_000550356,0.532825,2.808430
us_000002646,0.532825,2.808431
us_000537915,0.532825,2.808432
us_000473938,0.532825,2.808432
us_000544426,0.532825,2.808432
us_000564552,0.532825,2.808434
us_000538829,0.532825,2.808434
us_000474142,0.532825,2.808434
us_000460335,0.532825,2.808435
us_000546198,0.532825,2.808435
us_000567943,0.532825,2.808435
us_000504073,0.532825,2.808435
us_000504956,0.532825,2.808435
us_000528579,0.532825,2.808435
us_000542256,0.532825,2.808435
us_000513546,0.532825,2.808436
us_000465633,0.532825,2.808436
us_000564110,0.532825,2.808437
us_000569517,0.532825,2.808437
us_000576424,0.532825,2.808438
us_000569589,0.532825,2.808439
us_000576814,0.532825,2.808439
us_000571992,0.532825,2.808440
us_000515052,0.532825,2.808440
us_000506007,0.532825,2.808440
us_000543531,0.532825,2.808440
us_000517004,0.532825,2.808441
us_000503177,0.532825,2.808442
us_000504194,0.532825,2.808443
us_000067185,0.532825,2.808443
us_000553093,0.532825,2.808443
us_000579892,0.532825,2.808444
us_000543943,0.532825,2.808444
us_000492829,0.532825,2.808444
us_000543015,0.532825,2.808444
us_000579798,0.532825,2.808444
us_000496222,0.532825,2.808444
us_000495812,0.532825,2.808444
us_000569477,0.532825,2.808445
us_000531179,0.532825,2.808445
us_000516746,0.532825,2.808445
us_000524443,0.532825,2.808445
us_000472592,0.532825,2.808446
us_000528047,0.532825,2.808447
us_000485784,0.532825,2.808447
us_000209868,0.532825,2.808447
us_000461894,0.532825,2.808448
us_000529281,0.532825,2.808448
us_000522118,0.532825,2.808448
us_000502251,0.532825,2.808449
us_000575285,0.532825,2.808449
us_000494239,0.532825,2.808449
us_000547501,0.532825,2.808450
us_000547492,0.532825,2.808450
us_000511464,0.532825,2.808450
us_000516182,0.532825,2.808450
us_000582360,0.532825,2.808450
us_000584357,0.532825,2.808450
us_000504620,0.532825,2.808450
us_000533752,0.532825,2.808451
us_000550307,0.532825,2.808451
us_000462718,0.532825,2.808451
us_000544344,0.532825,2.808451
us_000560460,0.532825,2.808452
us_000503149,0.532825,2.808452
us_000047685,0.532825,2.808452
us_000465256,0.532825,2.808452
us_000505582,0.532825,2.808453
us_000004115,0.532825,2.808454
us_000513812,0.532825,2.808454
us_000466107,0.532825,2.808455
us_000523019,0.532825,2.808455
us_000577246,0.532825,2.808455
us_000580180,0.532825,2.808455
us_000540886,0.532825,2.808456
us_000525827,0.532825,2.808456
us_000521241,0.532825,2.808456
us_000593249,0.532825,2.808456
us_000516484,0.532825,2.808457
us_000558051,0.532825,2.808457
us_000532551,0.532825,2.808457
us_000526317,0.532825,2.808457
us_000505674,0.532825,2.808457
us_000592765,0.532825,2.808459
us_000585473,0.532825,2.808459
us_000576135,0.532825,2.808460
us_000485872,0.532825,2.808460
us_000514162,0.532825,2.808460
us_000490036,0.532825,2.808460
us_000536054,0.532825,2.808460
us_000515776,0.532825,2.808461
us_000586676,0.532825,2.808461
us_000590035,0.532825,2.808461
us_000505719,0.532825,2.808461
us_000468829,0.532825,2.808462
us_000481021,0.532825,2.808462
us_000526199,0.532825,2.808462
us_000469748,0.532825,2.808463
us_000537475,0.532825,2.808463
us_000539847,0.532825,2.808463
us_000503176,0.532825,2.808463
us_000510034,0.532825,2.808463
us_000561506,0.532825,2.808463
us_000581086,0.532825,2.808463
us_000585269,0.532825,2.808463
us_000546587,0.532825,2.808464
us_000554678,0.532825,2.808464
us_000571981,0.532825,2.808464
us_000507145,0.532825,2.808464
us_000576754,0.532825,2.808464
us_000509600,0.532825,2.808465
us_000511388,0.532825,2.808465
us_000576582,0.532825,2.808465
us_000527359,0.532825,2.808466
us_000522295,0.532825,2.808466
us_000519188,0.532825,2.808467
us_000543349,0.532825,2.808467
us_000589135,0.532825,2.808467
us_000464324,0.532825,2.808467
us_000526314,0.532825,2.808468
us_000469615,0.532825,2.808468
us_000515431,0.532825,2.808468
us_000504034,0.532825,2.808469
us_000529013,0.532825,2.808469
us_000532164,0.532825,2.808469
us_000540935,0.532825,2.808469
us_000505600,0.532825,2.808469
us_000497484,0.532825,2.808470
us_000549235,0.532825,2.808470
us_000524353,0.532825,2.808470
us_000540841,0.532825,2.808470
us_000533830,0.532825,2.808470
us_000575092,0.532825,2.808470
us_000568080,0.532825,2.808470
us_000572883,0.532825,2.808471
us_000538199,0.532825,2.808471
us_000551274,0.532825,2.808471
us_000515525,0.532825,2.808472
us_000519698,0.532825,2.808472
us_000040763,0.532825,2.808472
us_000490438,0.532825,2.808472
us_000504161,0.532825,2.808473
us_000569727,0.532825,2.808473
us_000567803,0.532825,2.808473
us_000575978,0.532825,2.808473
us_000505495,0.532825,2.808473
us_000505493,0.532825,2.808473
us_000571387,0.532825,2.808473
us_000504165,0.532825,2.808473
us_000504451,0.532825,2.808473
us_000533658,0.532825,2.808473
us_000492351,0.532825,2.808473
us_000569973,0.532825,2.808473
us_000524001,0.532825,2.808473
us_000514448,0.532825,2.808473
us_000570602,0.532825,2.808473
us_000578685,0.532825,2.808473
us_000562074,0.532825,2.808473
us_000571983,0.532825,2.808473
us_000585348,0.532825,2.808473
us_000501899,0.532825,2.808473
us_000520896,0.532825,2.808473
us_000563300,0.532825,2.808473
us_000570413,0.532825,2.808473
us_000579815,0.532825,2.808473
us_000575024,0.532825,2.808474
us_000535993,0.532825,2.808474
us_000521237,0.532825,2.808474
us_000509370,0.532825,2.808474
us_000528062,0.532825,2.808474
us_000566679,0.532825,2.808474
us_000562497,0.532825,2.808474
us_000572059,0.532825,2.808474
us_000562077,0.532825,2.808474
us_000081116,0.532825,2.808475
us_000562237,0.532825,2.808475
us_000576013,0.532825,2.808475
us_000576014,0.532825,2.808475
us_000576007,0.532825,2.808475
us_000576016,0.532825,2.808475
us_000571975,0.532825,2.808476
us_000571993,0.532825,2.808476
us_000571994,0.532825,2.808476
us_000503995,0.532825,2.808476
us_000503978,0.532825,2.808476
us_000566520,0.532825,2.808476
us_000533626,0.532825,2.808476
us_000557883,0.532825,2.808476
us_000523779,0.532825,2.808476
us_000548443,0.532825,2.808476
us_000562021,0.532825,2.808476
us_000478622,0.532825,2.808476
us_000533749,0.532825,2.808477
us_000508193,0.532825,2.808477
us_000597954,0.532825,2.808477
us_000569965,0.532825,2.808477
us_000556758,0.532825,2.808477
us_000576781,0.532825,2.808477
us_000476365,0.532825,2.808477
us_000590336,0.532825,2.808477
us_000511241,0.532825,2.808478
us_000567812,0.532825,2.808478
us_000508658,0.532825,2.808478
us_000581806,0.532825,2.808478
